label	1st	2nd	3rd	4th	5th
น้ำทะเล	ห่อหมกทะเล (0.60)	น้ำกระเจี๊ยบ (0.55)	น้ำมะตูม (0.55)	น้ำขิง (0.54)	น้ำเก็กฮวยรสน้ำผึ้ง (0.54)
ข้าวผัดไข่	ข้าวผัดหมูยอ (0.87)	ข้าวผัดกุนเชียง (0.87)	ข้าวผัดหนำเลี้ยบ (0.87)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.86)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.85)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	กุ้งผัดผงกะหรี่ (0.91)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.87)	ปลาหมึกผัดไข่เค็ม (0.87)	ปลาหมึกผัดผงกระหรี่ (0.87)	เนื้อปูผัดผงกะหรี่ (0.86)
กุ้งผัดเม็ดมะม่วงหิมพานต์	กุ้งผัดหน่อไม้ฝรั่ง (0.98)	กุ้งผัดหนำเลี๊ยบ (0.98)	กุ้งผัดพริกขี้หนูสวน (0.96)	กุ้งผัดผงกะหรี่ (0.96)	ผัดมะกะโรนีกุ้ง (0.95)
ก๋วยเตี๋ยวผัดซีอิ๊วเจ	เต้าหู้ผัดกะเพราเจ (0.91)	ข้าวผัดซีอิ้วเจ (0.90)	แกงเขียวหวานเจ (0.89)	ต้มยำเจ (0.89)	ข้าวผัดเจ (0.88)
กุ้งนึ่งกระเทียม	กุ้งทอดกระเทียมพริกไทย (0.91)	ข้าวหน้ากุ้งทอดกระเทียม (0.86)	ทอดมันข้าวโพดกุ้งสับ (0.85)	ปลาหมึกนึ่งมะนาว (0.85)	กะเพรากุ้ง (0.85)
ข้าวผัดไก่	ข้าวผัดเขียวหวานไก่ (0.99)	ข้าวผัดน้ำพริกเผาไก่ (0.99)	ข้าวผัดซีอิ๊วไก่ (0.95)	กต.ผัดแกงเขียวหวานไก่ (0.92)	แกงเขียวหวานไก่ (0.91)
ต้มข่ากุ้ง	แกงป่ากุ้ง (0.99)	ทอดมันกุ้ง (0.98)	กุ้งแกะ 5 ตัว (0.98)	พล่ากุ้ง (0.97)	กุ้งกระเบื้อง (0.97)
ผัดผักรวมมิตรกุ้ง	กุ้งผัดหน่อไม้ฝรั่ง (0.96)	กุ้งผัดหนำเลี๊ยบ (0.95)	กุ้งผัดพริกขี้หนูสวน (0.95)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.95)	ผัดมะกะโรนีกุ้ง (0.93)
ผักกาดขาวน้ำมันหอย	คะน้าฮ่องกงน้ำมันหอย (0.92)	ผัดเห็ดเข็มทองน้ำมันหอย (0.82)	หมูน้ำมันหอย (0.81)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.80)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.78)
กะเพราเนื้อ	แกงเขียวหวานเนื้อพริกขี้หนู (0.92)	แกงป่าเนื้อ (0.92)	แกงเขียวหวานเนื้อ (0.92)	เนื้อแดดเดียว (0.91)	โรตีแกงเขียวหวานเนื้อ (0.90)
น้ำพริกกะปิ	น้ำพริกลงเรือ (0.84)	น้ำพริกกะปิปลาทูทอด (0.82)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.79)	ข้าวผัดน้ำพริกลงเรือ (0.79)	ข้าวผัดน้ำพริกหนุ่ม (0.76)
น้ำพริกลงเรือ	ข้าวผัดน้ำพริกลงเรือ (0.85)	น้ำพริกกะปิ (0.84)	น้ำพริกหนุ่ม (0.76)	ข้าวผัดน้ำพริกหนุ่ม (0.75)	น้ำพริกกะปิปลาทูทอด (0.73)
เนื้อปลากะพงนึ่งมะนาว	เนื้อปลากะพงมะนาว (0.97)	กะเพราเนื้อปลากะพง (0.94)	ต้มข่าเนื้อปลากะพง (0.94)	เนื้อปลากะพงสามรส (0.94)	ต้มยำเนื้อปลากะพง (0.93)
โรตีแกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อ (0.97)	แกงเขียวหวานเนื้อพริกขี้หนู (0.96)	ข้าวผัดเขียวหวานเนื้อ (0.92)	แกงป่าเนื้อ (0.92)	ลาบเนื้อ (0.91)
หมูแดดเดียว	หมูสะเต๊ะ (0.98)	แกงป่าหมู (0.98)	หมูสะเด็ด (0.96)	แกงเขียวหวานหมู (0.95)	ผัดไทยหมู (0.95)
กุ้งอบเกลือ	กุ้งอบวุ้นเส้น (0.92)	ต้มข่ากุ้ง (0.89)	แกงป่ากุ้ง (0.89)	ทอดมันกุ้ง (0.89)	กุ้งแกะ 5 ตัว (0.89)
ผัดไทยทะเล	ห่อหมกทะเล (0.92)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.90)	กต.ทะเลน้ำพริกเผา (0.87)	แกงส้มทะเล (0.87)	ข้าวผัดทะเล (0.86)
ผัดกะเพราเจ	ขนมผักกาดเจ (0.99)	ห่อหมกเจ (0.99)	หมี่ซั่วเจ (0.98)	ทอดมันข้าวโพดเจ (0.96)	แกงเขียวหวานเจ (0.96)
ผัดมะกะโรนีกุ้ง	กุ้งผัดหน่อไม้ฝรั่ง (0.97)	กุ้งผัดหนำเลี๊ยบ (0.97)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.95)	กุ้งผัดพริกขี้หนูสวน (0.94)	ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง (0.93)
กุ้งอบวุ้นเส้น	ลาบวุ้นเส้นกุ้ง (0.93)	กุ้งอบเกลือ (0.92)	ทอดมันกุ้ง (0.91)	ต้มข่ากุ้ง (0.91)	แกงป่ากุ้ง (0.90)
ยำเนื้อออสเตรเลียย่าง	แกงเขียวหวานเนื้อ (0.88)	ลาบเนื้อ (0.87)	โรตีแกงเขียวหวานเนื้อ (0.87)	ข้าวผัดเขียวหวานเนื้อ (0.87)	แกงเขียวหวานเนื้อพริกขี้หนู (0.86)
ข้าวหน้ากุ้งทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.96)	ข้าวหน้าหมูทอดกระเทียม (0.93)	กุ้งทอดกระเทียมพริกไทย (0.93)	ข้าวราดกะเพรากุ้ง (0.90)	ข้าวหน้าไก่ทอดกระเทียม (0.88)
แกงเขียวหวานหมูพริกขี้หนู	แกงเขียวหวานหมู (0.98)	กต.ผัดแกงเขียวหวานหมู (0.97)	โรตีแกงเขียวหวานหมู (0.96)	แกงป่าหมู (0.94)	ผัดไทยหมู (0.93)
สุกี้ยากี้สูตรโบราณหมู	แกงป่าหมู (0.87)	หมูสะเต๊ะ (0.87)	ผัดไทยหมู (0.87)	แกงเขียวหวานหมู (0.87)	กต.ผัดแกงเขียวหวานหมู (0.86)
ทอดมันข้าวโพดเจ	ผัดกะเพราเจ (0.96)	ห่อหมกเจ (0.96)	ขนมผักกาดเจ (0.95)	หมี่ซั่วเจ (0.95)	แกงเขียวหวานเจ (0.94)
ข้าวผัดพริกสดกุ้ง	ข้าวผัดพริกสดปลาหมึก (0.94)	ข้าวผัดน้ำพริกเผากุ้ง (0.93)	ข้าวผัดเขียวหวานกุ้ง (0.93)	ข้าวผัดกุ้ง (0.92)	ผัดไทยกุ้งสด (0.92)
ข้าวผัดหนำเลี้ยบ	ข้าวผัดหมูยอ (0.99)	ข้าวผัดกุนเชียง (0.99)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.97)	ข้าวผัดปลาหมึก (0.90)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.90)
น้ำเขียวมะนาวโซดา	น้ำมะนาวโซดา (0.99)	น้ำมะนาว (0.97)	น้ำแดงมะนาวโซดา (0.97)	น้ำอัญชัญมะนาวโซดา (0.96)	น้ำอัญชัญมะนาว (0.93)
เบียร์สิงห์	เบียร์ไฮเนเก้น (0.85)	ไอศครีมชาไทย (0.46)	เฉาก๊วย ชาไทย (0.41)	กาแฟเย็น (0.37)	ชาไทย (0.37)
ผัดวุ้นเส้นดอกไม้จีนเจ	ผัดขนมผักกาดเจ (0.97)	ผัดผักบุ้ง เจ (0.97)	ผัดคะน้าเจ (0.97)	เต้าหู้ผัดถั่วงอกเจ (0.96)	ผัดผักรวมมิตรเจ (0.93)
หอยแมลงภู่นิวซีแลนด์อบหม้อดิน	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.89)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.82)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.77)	คะน้าฮ่องกงน้ำมันหอย (0.73)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.71)
ข้าวผัดน้ำพริกหนุ่ม	ข้าวผัดน้ำพริกลงเรือ (0.93)	ข้าวผัดหมูยอ (0.88)	ข้าวผัดกุนเชียง (0.87)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.87)	ข้าวผัดหนำเลี้ยบ (0.87)
สลัดผักสด	สลัดแฮม (0.94)	สลัดทูน่า (0.91)	สลัดโรล (0.89)	สลัดไข่ (0.79)	สลัดกุ้งวาซาบิ (0.75)
ก๋วยเตี๋ยวหลอดเจ	กต.ผัดไทยเจ (0.95)	กต.ราดหน้าเจ (0.94)	กต.ต้มยำเจ (0.94)	ส้มตำเจ (0.86)	ต้มยำเจ (0.85)
เต้าหู้ทอดเจ	เต้าหู้และเผือกทอดเจ (0.99)	ปอเปี๊ยะทอดเจ (0.97)	หมูกรอบทอดเจ (0.96)	เผือกทอดเจ (0.96)	ลาบทอดเจ (0.95)
ยำเห็ดเข็มทอง	ยำเห็ดฟาง (0.92)	ผัดเห็ดเข็มทองน้ำมันหอย (0.80)	ข้าวอบเห็ดหอม (0.80)	ยำถั่วพลู (0.78)	ยำมะม่วง (0.78)
แกงส้มเนื้อปลากะพงไข่ชะอม	แกงส้มเนื้อปลากะพง ทอด (0.95)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.95)	กะเพราเนื้อปลากะพง (0.94)	ต้มข่าเนื้อปลากะพง (0.94)	เนื้อปลากะพงสามรส (0.94)
ไข่เจียวเนื้อปู	เนื้อปูไข่ข้น (0.93)	ข้าวราดไข่เจียวเนื้อปู (0.90)	เนื้อปูผัดผงกะหรี่ (0.88)	แกงป่าเนื้อ (0.86)	ข้าวผัดเขียวหวานเนื้อ (0.86)
ก๋วยเตี๋ยวผัดซีอิ๊วทะเล	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.84)	ข้าวผัดทะเล (0.83)	ผัดไทยทะเล (0.83)	ห่อหมกทะเล (0.81)	กะเพราทะเล (0.80)
ข้าวหน้าปลาหมึกทอดกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.96)	ข้าวหน้าหมูทอดกระเทียม (0.94)	ปลาหมึกทอดกระเทียมพริกไทย (0.90)	ข้าวหน้าไก่ทอดกระเทียม (0.89)	กุ้งทอดกระเทียมพริกไทย (0.88)
แกงจืดเต้าหู้วุ้นเส้นสาหร่ายเจ	แกงจืดเต้าหู้สาหร่ายเจ (0.97)	เต้าหู้ผัดกะเพราเจ (0.90)	ยำวุ้นเส้นเจ (0.87)	เต้าหู้ผัดถั่วงอกเจ (0.87)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.86)
แกงเขียวหวานเนื้อพริกขี้หนู	แกงเขียวหวานเนื้อ (0.98)	โรตีแกงเขียวหวานเนื้อ (0.96)	แกงป่าเนื้อ (0.94)	กะเพราเนื้อ (0.92)	เนื้อแดดเดียว (0.92)
ไก่ทอดกระเทียมพริกไทย	ซี่โครงหมูทอดกระเทียมพริกไทย (0.94)	ข้าวผัดกระเทียม (0.86)	ปลาหมึกทอดกระเทียมพริกไทย (0.85)	หมูทอดกระเทียมพริกไทย (0.84)	เต้าหู้ผัดพริกกระเทียม (0.84)
ผัดไทยกุ้งแม่น้ำ	แกงป่ากุ้ง (0.95)	ต้มข่ากุ้ง (0.95)	ทอดมันกุ้ง (0.95)	แกงเขียวหวานกุ้ง (0.94)	ข้าวต้มกุ้ง (0.94)
สลัดกุ้งวาซาบิ	ต้มข่ากุ้ง (0.93)	ทอดมันกุ้ง (0.92)	แกงป่ากุ้ง (0.92)	กุ้งแกะ 5 ตัว (0.91)	พล่ากุ้ง (0.91)
แกงเขียวหวานไก่	กต.ผัดแกงเขียวหวานไก่ (0.99)	โรตีแกงเขียวหวานไก่ (0.97)	แกงป่าไก่ (0.96)	ต้มข่าไก่ (0.95)	ต้มยำไก่ (0.94)
สุกี้ยากี้สูตรโบราณทะเล	ผัดไทยทะเล (0.80)	ห่อหมกทะเล (0.79)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.78)	กต.ทะเลน้ำพริกเผา (0.76)	กต.ผัดซีอิ๊วทะเล (0.75)
แกงป่าไก่	ต้มข่าไก่ (0.99)	มัสมั่นไก่ (0.98)	แกงเขียวหวานไก่ (0.96)	ผัดไทยไก่ (0.95)	ลาบไก่ (0.94)
กาแฟเย็น	กาแฟร้อน (0.79)	ลาเต้ (0.62)	น้ำส้มคั้น (0.56)	ไอศครีมช็อกโกแลต (0.55)	ไอศครีมวานิลา (0.54)
กุ้งแกะ	กุ้งกระเบื้อง (0.98)	ต้มข่ากุ้ง (0.98)	ทอดมันกุ้ง (0.97)	แกงป่ากุ้ง (0.97)	พล่ากุ้ง (0.96)
ผัดผักสี่สหายเจ	ผัดผักรวมมิตรเจ (0.97)	ผัดผักบุ้ง เจ (0.95)	ผัดคะน้าเจ (0.94)	เต้าหู้ผัดถั่วงอกเจ (0.94)	ผัดขนมผักกาดเจ (0.93)
ข้าวผัดทะเล	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.88)	ผัดไทยทะเล (0.86)	กต.ผัดซีอิ๊วทะเล (0.83)	ห่อหมกทะเล (0.83)	แกงส้มทะเล (0.83)
ซี่โครงหมูทอดกระเทียมพริกไทย	ไก่ทอดกระเทียมพริกไทย (0.94)	ข้าวผัดกระเทียม (0.83)	ปลาหมึกทอดกระเทียมพริกไทย (0.81)	เต้าหู้ผัดพริกกระเทียม (0.81)	ปลาหมึกผัดกระเทียม (0.79)
แกงส้มปลาทูน่า	แกงส้มปลากะพง ตัว (0.94)	ปลาเปรี้ยวหวาน (0.90)	ปลากะพงผัดฉ่า (0.88)	ปลากะพงสามรส (0.88)	ปลากะพงแป๊ะซะ (0.87)
ปลาช่อนแป๊ะซะ	ปลาช่อนแดดเดียว (0.94)	พล่าปลาช่อน (0.91)	แกงส้มปลากะพง ตัว (0.76)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.74)	แกงเขียวหวานลูกชิ้นปลากราย (0.74)
ปลาเปรี้ยวหวาน	แกงส้มปลาทูน่า (0.90)	แกงป่าปลากราย (0.90)	ปลากะพงแป๊ะซะ (0.89)	ปลากะพงผัดฉ่า (0.89)	ปลากะพงสามรส (0.89)
ผัดผักกะเฉด	ผัดผักกะเฉดไฟแดง (0.99)	เส้นหมี่ผัดกะเฉด (0.95)	เส้นหมี่ผัดกะเฉดไก่ (0.90)	เส้นหมี่ผัดกะเฉดกุ้ง (0.90)	เส้นหมี่ผัดกะเฉดหมู (0.90)
ยำเอ็นหมู	ต้มยำเอ็นหมู (0.93)	ยำคอหมูย่าง (0.93)	ลาบหมู (0.89)	แกงเขียวหวานหมู (0.89)	แกงป่าหมู (0.88)
ส้มตำเคลกรอบ	ส้มตำไข่เค็ม (0.81)	ส้มตำคอหมูย่าง (0.64)	ไก่ทอด/ส้มตำ/ข้าวเหนียว (0.63)	ปลาช่อนทอดส้มตำ (0.62)	ส้มตำไทย (0.62)
ข้าวต้มเนื้อปลากระพง	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.95)	ต้มข่าเนื้อปลากะพง (0.90)	เนื้อปลากะพงสามรส (0.90)	ต้มยำเนื้อปลากะพง (0.89)	เนื้อปลากะพงมะนาว (0.89)
สปาเก็ตตี้กุ้ง	ต้มข่ากุ้ง (0.90)	แกงป่ากุ้ง (0.89)	ทอดมันกุ้ง (0.89)	พล่ากุ้ง (0.89)	สลัดกุ้งวาซาบิ (0.89)
ข้าวผัดเขียวหวานปลากราย	แกงเขียวหวานลูกชิ้นปลากราย (0.93)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.93)	แกงป่าปลากราย (0.90)	ขนมจีบปลากราย (0.88)	แกงส้มปลาทูน่า (0.85)
ปูนิ่มทอดกระเทียม	ปลาหมึกทอดกระเทียมพริกไทย (0.87)	ปูนิ่มทอดกรอบ (0.86)	กุ้งทอดกระเทียมพริกไทย (0.86)	หมูทอดกระเทียมพริกไทย (0.86)	ปูนิ่มผัดพริกไทยดำ (0.82)
สปาเก็ตตี้ขี้เมาหมู	สปาเก็ตตี้หมู (0.98)	แกงป่าหมู (0.87)	โรตีแกงเขียวหวานหมู (0.87)	ผัดไทยหมู (0.87)	หมูสะเต๊ะ (0.86)
ปลากะพงนึ่งบ๊วย	ปลากะพงนึ่งซีอิ๊ว (0.96)	ปลากะพงนึ่งมะนาว (0.95)	ปลากะพงแป๊ะซะ (0.93)	ปลากะพงผัดฉ่า (0.93)	ปลากะพงสามรส (0.93)
ลาบไก่	ลาบวุ้นเส้นไก่ (0.95)	แกงป่าไก่ (0.94)	ต้มข่าไก่ (0.93)	มัสมั่นไก่ (0.92)	แกงเขียวหวานไก่ (0.92)
ข้าวราดไข่เจียวเนื้อปู	ข้าวราดกะเพราเนื้อชัคโรล (0.93)	ไข่เจียวเนื้อปู (0.90)	ข้าวราดกะเพราเนื้อปลากะพง (0.88)	เนื้อปูไข่ข้น (0.87)	ข้าวราดไข่เจียว (0.86)
เต้าหู้ผัดถั่วงอกเจ	ผัดผักบุ้ง เจ (0.97)	ผัดคะน้าเจ (0.96)	ผัดขนมผักกาดเจ (0.96)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.96)	ผัดผักรวมมิตรเจ (0.94)
ยำหอยนางรม	ยำไส้กรอก (0.97)	ยำกุนเชียง (0.97)	ยำตะไคร้ (0.97)	ยำทูน่า (0.95)	ยำมะม่วง (0.93)
แกงเขียวหวานยอดมะพร้าวเจ	แกงเผ็ดยอดมะพร้าวเจ (0.98)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.90)	แกงเขียวหวานเจ (0.83)	ทอดมันข้าวโพดเจ (0.81)	ต้มยำเจ (0.80)
ยำปลาหมึก	ยำหอยนางรม (0.92)	ยำไส้กรอก (0.90)	ยำกุนเชียง (0.89)	ยำทูน่า (0.89)	ยำตะไคร้ (0.88)
ก๋วยเตี๋ยวผัดซีอิ๊วกุ้ง	ข้าวผัดซีอิ๊วกุ้ง (0.96)	กต.ผัดแกงเขียวหวานกุ้ง (0.92)	ต้มข่ากุ้ง (0.91)	แกงเขียวหวานกุ้ง (0.91)	แกงป่ากุ้ง (0.91)
ก๋วยเตี๋ยวผัดซีอิ๊วเนื้อ	แกงเขียวหวานเนื้อพริกขี้หนู (0.90)	แกงเขียวหวานเนื้อ (0.90)	แกงป่าเนื้อ (0.89)	ข้าวผัดเขียวหวานเนื้อ (0.88)	โรตีแกงเขียวหวานเนื้อ (0.88)
ผัดมะกะโรนีไก่	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.94)	ผัดมะกะโรนีหมู (0.90)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.86)	เส้นหมี่ผัดกะเฉดไก่ (0.86)	ผัดมะกะโรนีกุ้ง (0.86)
ลาบวุ้นเส้นกุ้ง	ลาบกุ้ง (0.96)	กุ้งอบวุ้นเส้น (0.93)	แกงเขียวหวานกุ้ง (0.92)	แกงป่ากุ้ง (0.91)	กต.ผัดแกงเขียวหวานกุ้ง (0.91)
ข้าวผัดน้ำพริกลงเรือ	ข้าวผัดน้ำพริกหนุ่ม (0.93)	ข้าวผัดหมูยอ (0.90)	ข้าวผัดกุนเชียง (0.90)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.90)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.90)
ผัดผักรวมมิตรหมู	ผัดผักรวมมิตรหมูกรอบ (0.94)	ผัดผักรวมมิตร (0.93)	ผัดมะกะโรนีหมู (0.93)	ผัดผักรวมมิตรกุ้ง (0.92)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.90)
ก๋วยเตี๋ยวผัดขี้เมาหมู	กต.ราดหน้าหมูนุ่ม (0.96)	ผัดไทยหมู (0.94)	แกงป่าหมู (0.91)	หมูสะเต๊ะ (0.91)	แกงเขียวหวานหมู (0.91)
ปลาหมึกผัดไข่เค็ม	ปลาหมึกผัดกระเทียม (0.94)	กะหล่ำปลีผัดน้ำปลา (0.93)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.92)	กุ้งผัดหน่อไม้ฝรั่ง (0.91)	กุ้งผัดหนำเลี๊ยบ (0.91)
ข้าวต้มกุ้ง	แกงป่ากุ้ง (0.96)	ต้มข่ากุ้ง (0.96)	ทอดมันกุ้ง (0.96)	พล่ากุ้ง (0.95)	กุ้งแกะ 5 ตัว (0.94)
มะยงชิดลอยแก้ว	ลิ้นจี่ลอยแก้ว (0.85)	สาคูแคนตาลูป (0.70)	มะพร้าวอ่อนหวานเย็น (0.66)	เฉาก๊วย ลูกชิด ขนุน (0.63)	มะม่วงกวน (0.62)
สุกี้ยากี้สูตรโบราณไก่	แกงป่าไก่ (0.84)	ต้มข่าไก่ (0.84)	ผัดไทยไก่ (0.84)	สุกี้ยากี้สูตรโบราณหมู (0.84)	แกงเขียวหวานไก่ (0.84)
ยำกุนเชียง	ยำไส้กรอก (0.99)	ยำตะไคร้ (0.98)	ยำหอยนางรม (0.97)	ยำทูน่า (0.95)	ยำมะม่วง (0.94)
ข้าวผัดน้ำพริกเผากุ้ง	ข้าวผัดกุ้ง (0.99)	ข้าวผัดเขียวหวานกุ้ง (0.99)	ข้าวผัดมันกุ้ง (0.98)	ข้าวผัดซีอิ๊วกุ้ง (0.96)	กต.ผัดแกงเขียวหวานกุ้ง (0.95)
ไอศกรีมวานิลา	ไอศครีมช็อกโกแลต (0.98)	ไอศครีมกะทิสด (0.71)	ไอศครีมสตรอบอรี่ (0.67)	มะพร้าวอ่อนหวานเย็น (0.65)	ไอศครีมชาไทย (0.61)
ปลาหมึกผัดกระเทียม	เต้าหู้ผัดพริกกระเทียม (0.95)	ปลาหมึกผัดไข่เค็ม (0.94)	ปลาหมึกทอดกระเทียมพริกไทย (0.90)	กะหล่ำปลีผัดน้ำปลา (0.90)	หมูกรอบผัดพริกเกลือ (0.89)
แกงจืดผักกาดขาวหมูสับ	แกงจืดหมูสับสาหร่าย (0.89)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.88)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.88)	แกงจืดไข่น้ำ (0.83)	แกงจืดลูกรอก (0.82)
เห็ดสี่สหายเจ	ต้มข่าเห็ดเจ (0.95)	ผัดกะเพราเห็ดเจ (0.95)	ต้มยำเห็ดเจ (0.91)	ยำเห็ดฟางเจ (0.87)	ทอดมันข้าวโพดเจ (0.85)
ปลาช่อนทอดส้มตำ	แกงส้มปลาช่อน ทอด (0.93)	ผัดไทยเกี๊ยวทอด (0.91)	ลาบทอด (0.91)	ปลาทูทอด (0.90)	น้ำพริกกะปิปลาทูทอด (0.90)
ส้มตำกุ้งสด	ผัดไทยกุ้งสด (0.97)	แกงเลียงกุ้งสด (0.96)	ข้าวผัดพริกสดกุ้ง (0.92)	ยำคะน้ากุ้งสด (0.91)	แกงป่ากุ้ง (0.88)
ผัดมะกะโรนีหมู	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.94)	ผัดผักรวมมิตรหมู (0.93)	ผัดมะกะโรนีไก่ (0.90)	เส้นหมี่ผัดกะเฉดหมู (0.88)	ข้าวผัดน้ำพริกเผาหมู (0.87)
เห็ดรวมทอดเจ	ผัดเห็ดรวมเจ (0.89)	เต้าหู้ทอดเจ (0.87)	ยำเห็ดรวมเจ (0.87)	ปอเปี๊ยะทอดเจ (0.86)	เต้าหู้และเผือกทอดเจ (0.86)
หมูน้ำตก	หมูสะเต๊ะ (0.95)	แกงป่าหมู (0.94)	หมูสะเด็ด (0.94)	หมูแดดเดียว (0.93)	ผัดไทยหมู (0.91)
ต้มยำกุ้งยอดมะพร้าวอ่อน	แกงเผ็ดยอดมะพร้าวกุ้ง (0.67)	แกงเผ็ดยอดมะพร้าวหมู (0.66)	แกงเผ็ดยอดมะพร้าวไก่ (0.65)	แกงเขียวหวานยอดมะพร้าวเจ (0.55)	แกงเผ็ดยอดมะพร้าวเจ (0.52)
เฉาก๊วยนมชมพู	นมชมพู (0.91)	เฉาก๊วย ลูกชิด ขนุน (0.63)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.56)	เนื้อปลากะพงมะนาว (0.53)	ข้าวผัดผงกระหรี่เนื้อ (0.53)
กุ้งผัดผงกะหรี่	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.96)	กุ้งผัดหน่อไม้ฝรั่ง (0.95)	กุ้งผัดหนำเลี๊ยบ (0.95)	กุ้งผัดพริกขี้หนูสวน (0.93)	ผัดผักรวมมิตรกุ้ง (0.92)
แปะก๋วย	แปะก๋วย 3 กระปุก (1.00)	แปะก๋วยซอง (0.96)	แปะก๋วยกระปุก (0.95)	ขาหมูทอดส้มตำ (0.36)	ไก่ห่อใบเตย (0.35)
ข้าวต้มกระดูกหมู	ต้มแซบกระดูกหมูอ่อน (0.94)	หมูสะเต๊ะ (0.93)	แกงป่าหมู (0.93)	ต้มแซ่บกระดูกหมู (0.93)	หมูสะเด็ด (0.92)
ปลากะพงแป๊ะซะ	ปลากะพงสามรส (1.00)	ปลากะพงผัดฉ่า (1.00)	แกงส้มปลากะพง ตัว (0.95)	ปลากะพงมหัสจรรย์ (0.95)	ปลากะพงนึ่งบ๊วย (0.93)
ต้มยำเห็ดเจ	ต้มข่าเห็ดเจ (0.96)	ผัดกะเพราเห็ดเจ (0.96)	ยำเห็ดฟางเจ (0.94)	เห็ดสี่สหายเจ (0.91)	ยำเห็ดรวมเจ (0.89)
มะยงชิดปั่น	น้ำส้มปั่น (0.97)	มะม่วงปั่น (0.93)	มะม่วงมะพร้าวปั่น (0.76)	น้ำแคนตาลูปปั่น (0.67)	น้ำแตงโมปั่น (0.67)
ข้าวอบสัปปะรด	ข้าวอบสับปะรด (0.90)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.72)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.71)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.70)	ข้าวผัดกุนเชียง (0.70)
ต้มแซ่บกระดูกหมู	ต้มแซบกระดูกหมูอ่อน (0.98)	ต้มแซ่บหมูเด้ง (0.96)	ต้มแซ่บหมูนุ่ม (0.95)	ข้าวต้มกระดูกหมู (0.93)	แกงป่าหมู (0.90)
ก๋วยเตี๋ยวต้มยำเจ	กต.ผัดไทยเจ (0.97)	กต.ราดหน้าเจ (0.95)	กต.หลอดเจ (0.94)	ต้มยำเจ (0.89)	ส้มตำเจ (0.85)
ปลาช่อนนึ่งมะนาว	ปลาหมึกนึ่งมะนาว (0.93)	ปลากะพงนึ่งมะนาว (0.88)	แกงส้มปลาช่อน นึ่ง (0.84)	กุ้งนึ่งกระเทียม (0.83)	เนื้อปลากะพงนึ่งมะนาว (0.82)
ปลากะพงทอดกรอบ	ปลากะพงทอดน้ำปลา (0.95)	ปลากะพงทอดกระเทียม (0.91)	แกงส้มเนื้อปลากะพง ทอด (0.88)	เนื้อปลากะพงทอดพริกไทยดำ (0.88)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.88)
