label	1st	2nd	3rd	4th	5th
แกงเขียวหวานเนื้อ	โรตีแกงเขียวหวานเนื้อ (0.98)	แกงเขียวหวานเนื้อพริกขี้หนู (0.97)	แกงเขียวหวานเจ (0.96)	ข้าวผัดเขียวหวานเนื้อ (0.96)	แกงเขียวหวานกุ้ง (0.95)
แพนงไก่	แกงป่าไก่ (0.88)	แพนงกุ้ง (0.88)	แกงจืดไข่น้ำ (0.87)	แกงเขียวหวานไก่ (0.85)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.85)
สลัดปู	สลัดผักสด (0.87)	สลัดไก่ (0.83)	สลัดไข่ (0.82)	สลัดโรล (0.80)	น้ำสับปะรดปั่น (0.80)
ส้มตำคอหมูย่าง	คอหมูย่าง (0.95)	ยำคอหมูย่าง (0.95)	ขาหมูทอดส้มตำ (0.93)	ต้มยำกุ้ง ยอดมะพร้าวอ่อน (0.92)	ต้มยำเอ็นหมู (0.92)
เนื้อปูผัดพริกไทยดำ	ปูนิ่มผัดพริกไทยดำ (0.96)	เนื้อปลากะพงทอดพริกไทยดำ (0.94)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.94)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.92)	ข้าวผัดน้ำพริกลงเรือ (0.92)
ข้าวราดกะเพราเนื้อปลากะพง	ข้าวราดกะเพรากุ้ง (0.97)	ข้าวราดกะเพราปลาหมึก (0.97)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.97)	ข้าวต้มเนื้อปลากระพง (0.97)	ข้าวราดกะเพราทะเล (0.96)
น้ำเก็กฮวยรสน้ำผึ้ง	น้ำแก้วมังกรปั่น (0.92)	กต.ต้มยำกุ้งน้ำข้น (0.91)	ข้าวผัดน้ำพริกเผากุ้ง (0.91)	ข้าวผัดน้ำพริกลงเรือ (0.91)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.91)
พล่ากุ้งใหญ่	พล่ากุ้ง (0.94)	ต้มข่ากุ้ง (0.89)	ต้มข่าเนื้อปลากะพง (0.88)	กุ้งแช่น้ำปลา (0.88)	ข้าวผัดผงกระหรี่ปลาหมึก (0.88)
หมูทอดกระเทียมพริกไทย	ปลาหมึกทอดกระเทียมพริกไทย (0.98)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.98)	กุ้งทอดกระเทียมพริกไทย (0.98)	ไก่ทอดกระเทียมพริกไทย (0.98)	ปูนิ่มทอดกระเทียม (0.95)
น้ำมะนาวโซดา	น้ำแดงมะนาวโซดา (0.97)	น้ำเขียวมะนาวโซดา (0.96)	น้ำมะนาว (0.95)	น้ำอัญชัญมะนาวโซดา (0.93)	น้ำมะนาวปั่น (0.92)
ข้าวราดกะเพราปลาหมึก	ข้าวราดกะเพราหมู (0.98)	กะเพราปลาหมึก (0.97)	ข้าวราดกะเพราเนื้อปลากะพง (0.97)	ข้าวราดกะเพรากุ้ง (0.96)	ข้าวราดกะเพราไก่ (0.96)
กุ้งส่วนกะทะร้อน	ออส่วนกระทะร้อน (0.94)	กุ้งส่วน (0.93)	ข้าวหน้ากุ้งทอดกระเทียม (0.92)	กุ้งอบวุ้นเส้น (0.92)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.92)
ผัดไทยเกี๊ยวทอด	เนื้อปูผัดพริกไทยดำ (0.90)	ผัดไทยกุ้งสด (0.90)	ผัดไทยทะเล (0.90)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.90)	กต.ผัดไทยเจ (0.89)
ยำผักบุ้งกรอบเจ	ยำผักบุ้งกรอบ (0.97)	ไข่เจียวกุ้งสับ (0.90)	กุ้งกระเบื้อง (0.90)	หมูกรอบผัดพริกเกลือ (0.90)	น้ำกระเจี๊ยบ (0.90)
กาแฟร้อน	กต.ราดหน้าเนื้อ (0.89)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.88)	มะพร้าวอ่อนหวานเย็น (0.88)	แกงส้มเนื้อปลากะพง ทอด (0.87)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.87)
เฉาก๊วย ชาไทย	ชาไทย (0.88)	เฉาก๊วย นมชมพู (0.87)	ข้าวหน้าไก่ทอดกระเทียม (0.87)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.86)	ข้าวผัดเขียวหวานปลากราย (0.85)
ลาบวุ้นเส้นหมู	ลาบวุ้นเส้นกุ้ง (0.95)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.94)	กุ้งอบวุ้นเส้น (0.93)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.92)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.92)
กต.ราดหน้ากุ้ง	กต.ราดหน้าปลากะพง (0.96)	กต.ราดหน้าไก่ (0.96)	กต.ราดหน้าปลาหมึก (0.95)	กต.ราดหน้าเนื้อ (0.94)	กต.ราดหน้าเจ (0.94)
น้ำทะเล	ยำทะเล (0.89)	เส้นหมี่ผัดกะเฉดทะเล (0.86)	กต.ทะเลน้ำพริกเผา (0.86)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.85)	ต้มยำเนื้อปลากะพง (0.85)
ข้าวผัดไข่	ข้าวผัดไก่ (0.97)	ข้าวผัดเขียวหวานไก่ (0.92)	ข้าวผัดกุ้ง (0.91)	ข้าวผัดเจ (0.91)	ข้าวผัดปู (0.91)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.95)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.94)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.94)	ปูนิ่มผัดผงกระหรี่ (0.93)	กุ้งผัดหนำเลี๊ยบ (0.93)
กุ้งผัดเม็ดมะม่วงหิมพานต์	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.99)	แกงเผ็ดยอดมะพร้าวหมู (0.94)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.94)	ข้าวผัดน้ำพริกหนุ่ม (0.92)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.92)
กต.ผัดซีอิ๊วเจ	กต.ผัดซีอิ๊วทะเล (0.96)	กต.ผัดซีอิ๊วเนื้อ (0.95)	กต.ผัดซีอิ๊วไก่ (0.95)	กต.ผัดซีอิ๊วหมู (0.94)	กต.ผัดซีอิ๊วกุ้ง (0.94)
กุ้งนึ่งกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.94)	กุ้งส่วนกะทะร้อน (0.92)	กุ้งกระเบื้อง (0.92)	กุ้งทอดกระเทียมพริกไทย (0.92)	เนื้อปลากะพงนึ่งมะนาว (0.92)
ข้าวผัดไก่	ข้าวผัดไข่ (0.97)	ข้าวผัดพริกสดไก่ (0.94)	ข้าวผัดน้ำพริกเผาไก่ (0.94)	ข้าวผัดเขียวหวานไก่ (0.94)	ข้าวผัดซีอิ๊วไก่ (0.94)
ต้มข่ากุ้ง	ข้าวต้มกุ้ง (0.97)	ต้มยำกุ้ง (0.94)	ต้มข่าไก่ (0.93)	กต.ต้มยำกุ้งน้ำข้น (0.92)	ต้มข่าเนื้อปลากะพง (0.92)
ผัดผักรวมมิตรกุ้ง	ผัดผักรวมมิตร (0.97)	ผัดผักรวมมิตรหมู (0.96)	ผัดผักรวมมิตรเจ (0.95)	ผัดผักรวมมิตรหมูกรอบ (0.95)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.94)
ผักกาดขาวน้ำมันหอย	ข้าวผัดอเมริกัน (0.94)	ข้าวผัดน้ำพริกหนุ่ม (0.94)	ข้าวผัดมันกุ้ง (0.94)	ข้าวราดหน้าหมูน้ำมันหอย (0.93)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.93)
กะเพราเนื้อ	ข้าวราดกะเพราเนื้อปลากะพง (0.94)	ข้าวราดกะเพราเนื้อชัคโรล (0.94)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.93)	ปลาดอรี่ขี้เมากะเพรากรอบ (0.92)	ข้าวต้มเนื้อปลากระพง (0.92)
น้ำพริกกะปิ	น้ำพริกกะปิปลาทูทอด (0.93)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.91)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.89)	น้ำพริกหนุ่ม (0.89)	กต.ทะเลน้ำพริกเผา (0.88)
น้ำพริกลงเรือ	ข้าวผัดน้ำพริกลงเรือ (0.95)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.92)	เนื้อปลากะพงทอดพริกไทยดำ (0.91)	น้ำขิงร้อน (0.90)	ข้าวราดกะเพราเนื้อชัคโรล (0.90)
เนื้อปลากะพงนึ่งมะนาว	ปลากะพงนึ่งมะนาว (0.98)	ปลาช่อนนึ่งมะนาว (0.95)	ปลาหมึกนึ่งมะนาว (0.95)	ต้มข่าเนื้อปลากะพง (0.95)	ปลากะพงนึ่งซีอิ๊ว (0.94)
โรตีแกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อ (0.98)	แกงเขียวหวานเนื้อพริกขี้หนู (0.97)	โรตีแกงเขียวหวานไก่ (0.96)	โรตีแกงเขียวหวานหมู (0.96)	แกงเขียวหวานยอดมะพร้าวเจ (0.94)
หมูแดดเดียว	ปลาหมึกแดดเดียว (0.94)	เนื้อแดดเดียว (0.91)	หมูสะเด็ด (0.88)	ผัดเห็ดรวม (0.88)	แกงเผ็ดยอดมะพร้าวหมู (0.87)
กุ้งอบเกลือ	กุ้งกระเบื้อง (0.92)	แกงส้มเนื้อปลากะพง ทอด (0.89)	หมูกรอบเจคั่วพริกเกลือ (0.89)	ยำผักบุ้งกรอบเจ (0.89)	หมูกรอบผัดพริกเกลือ (0.88)
ผัดไทยทะเล	ผัดไทยเกี๊ยวทอด (0.90)	กต.ผัดไทยเจ (0.87)	ข้าวผัดทะเล (0.87)	ผัดไทยไก่ (0.86)	ยำทะเล (0.86)
fruitlover	Mont Fleur (0.96)	Catering (0.95)	Evian (0.85)	CRM 100 B (0.23)	ไข่ชะอมทอด 7 ชิ้น (0.19)
ผัดกะเพราเจ	ผัดกะเพราเห็ดเจ (0.97)	เต้าหู้ผัดกะเพราเจ (0.94)	ข้าวราดกะเพราเจ (0.92)	แกงเผ็ดยอดมะพร้าวเจ (0.92)	กะเพราหมูสับเจ (0.91)
ผัดมะกะโรนีกุ้ง	ผัดมะกะโรนีไก่ (0.96)	ผัดมะกะโรนีหมู (0.95)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.94)	ข้าวผัดผงกระหรี่กุ้ง (0.93)	กุ้งผัดผงกะหรี่ (0.93)
กุ้งอบวุ้นเส้น	ลาบวุ้นเส้นกุ้ง (0.98)	ยำวุ้นเส้น (0.93)	ลาบวุ้นเส้นหมู (0.93)	กุ้งส่วน (0.92)	กุ้งส่วนกะทะร้อน (0.92)
ยำเนื้อออสเตรเลียย่าง	เนื้อออสเตรเลียผัดน้ำมันหอย (0.95)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.91)	ไข่เจียวหอยนางรม (0.91)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.89)	โรตีแกงเขียวหวานเนื้อ (0.89)
ข้าวหน้ากุ้งทอดกระเทียม	ข้าวหน้าไก่ทอดกระเทียม (0.98)	ข้าวหน้าหมูทอดกระเทียม (0.98)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.98)	ข้าวต้มเนื้อปลากระพง (0.95)	ข้าวผัดกระเทียม (0.95)
แกงเขียวหวานหมูพริกขี้หนู	แกงเขียวหวานเนื้อพริกขี้หนู (0.98)	แกงเขียวหวานหมู (0.97)	โรตีแกงเขียวหวานหมู (0.97)	กต.ผัดแกงเขียวหวานหมู (0.95)	แกงเขียวหวานกุ้ง (0.95)
สุกี้ยากี้สูตรโบราณหมู	สุกี้ยากี้สูตรโบราณกุ้ง (0.98)	สุกี้ยากี้สูตรโบราณไก่ (0.98)	สุกี้ยากี้สูตรโบราณทะเล (0.97)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.92)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.91)
ทอดมันข้าวโพดเจ	ทอดมันข้าวโพดกุ้งสับ (0.94)	แกงเผ็ดยอดมะพร้าวเจ (0.92)	ข้าวผัดอเมริกัน (0.91)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.90)	เนื้อปลากะพงทอดพริกไทยดำ (0.90)
ข้าวผัดพริกสดกุ้ง	ข้าวผัดพริกสดไก่ (0.97)	ข้าวผัดพริกสดหมู (0.96)	ข้าวผัดน้ำพริกเผากุ้ง (0.96)	ข้าวผัดพริกสดปลาหมึก (0.96)	กุ้งผัดพริกขี้หนูสวน (0.96)
ข้าวผัดหนำเลี้ยบ	กุ้งผัดหนำเลี๊ยบ (0.95)	ข้าวผัดเขียวหวานเนื้อ (0.95)	ข้าวผัดเขียวหวานกุ้ง (0.94)	ข้าวผัดเขียวหวานหมู (0.93)	ข้าวผัดเขียวหวานไก่ (0.93)
น้ำเขียวมะนาวโซดา	น้ำมะนาวโซดา (0.96)	น้ำแดงมะนาวโซดา (0.95)	ข้าวผัดเขียวหวานปลากราย (0.93)	แกงเขียวหวานยอดมะพร้าวเจ (0.93)	ข้าวผัดเขียวหวานเนื้อ (0.93)
เบียร์สิงห์	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.85)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.84)	ปลากะพงมหัสจรรย์ (0.83)	สุกี้ยากี้สูตรโบราณทะเล (0.83)	ยำเนื้อออสเตรเลียย่าง (0.83)
ผัดวุ้นเส้นดอกไม้จีนเจ	เส้นหมี่ผัดกะเฉดเจ (0.93)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.92)	ยำวุ้นเส้นเจ (0.92)	เส้นหมี่ผัดกะเฉดกุ้ง (0.92)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.91)
หอยแมลงภู่นิวซีแลนด์อบหม้อดิน	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.96)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.96)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.94)	เอ็นหมูน้ำแดง (0.91)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.91)
ข้าวผัดน้ำพริกหนุ่ม	ข้าวผัดน้ำพริกเผาหมู (0.96)	ข้าวผัดน้ำพริกเผากุ้ง (0.96)	ข้าวผัดน้ำพริกเผาไก่ (0.95)	น้ำพริกหนุ่ม (0.95)	กุ้งผัดพริกขี้หนูสวน (0.95)
สลัดผักสด	สลัดไก่ (0.89)	ผัดไทยกุ้งสด (0.87)	สลัดปู (0.87)	สลัดไข่ (0.87)	ผัดผักสี่สหายเจ (0.86)
กต.หลอดเจ	กต.หลอดลุยสวน (0.87)	กต.หลอดทรงเครื่อง (0.87)	กต.ราดหน้าเจ (0.85)	กต.ผัดไทยเจ (0.84)	ห่อหมกเจ (0.84)
เต้าหู้ทอดเจ	เต้าหู้และเผือกทอดเจ (0.96)	เต้าหู้น้ำแดงเจ (0.93)	เต้าหู้ผัดกะเพราเจ (0.92)	แกงจืดเต้าหู้สาหร่ายเจ (0.91)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.91)
ยำเห็ดเข็มทอง	ผัดเห็ดเข็มทองน้ำมันหอย (0.94)	ยำเห็ดฟางเจ (0.91)	เมี่ยงเห็ด (0.90)	ต้มยำเห็ดเจ (0.90)	ยำเห็ดฟาง (0.89)
แกงส้มเนื้อปลากะพง ไข่ชะอม	แกงส้มเนื้อปลากะพง ไม่ทอด (0.99)	แกงส้มเนื้อปลากะพง ทอด (0.98)	แกงส้มชะอมไข่กุ้ง (0.96)	ต้มข่าเนื้อปลากะพง (0.96)	แกงส้มชะอมไข่ (0.95)
ไข่เจียวเนื้อปู	ข้าวราดไข่เจียวเนื้อปู (0.96)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.93)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.91)	แกงเขียวหวานเนื้อ (0.90)	ข้าวผัดเขียวหวานเนื้อ (0.90)
กต.ผัดซีอิ๊วทะเล	กต.ผัดซีอิ๊วเจ (0.96)	กต.ผัดซีอิ๊วเนื้อ (0.94)	กต.ผัดซีอิ๊วหมู (0.94)	กต.ผัดซีอิ๊วไก่ (0.94)	กต.ผัดซีอิ๊วกุ้ง (0.93)
ข้าวหน้าปลาหมึกทอดกระเทียม	ข้าวหน้าหมูทอดกระเทียม (0.98)	ข้าวหน้าไก่ทอดกระเทียม (0.98)	ข้าวหน้ากุ้งทอดกระเทียม (0.98)	ปลาหมึกผัดกระเทียม (0.95)	ข้าวราดกะเพราปลาหมึก (0.95)
แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ	แกงจืดเต้าหู้สาหร่ายเจ (0.98)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.97)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.96)	เต้าหู้น้ำแดงเจ (0.95)	ข้าวราดไข่เจียวเนื้อปู (0.94)
แกงเขียวหวานเนื้อพริกขี้หนู	แกงเขียวหวานหมูพริกขี้หนู (0.98)	โรตีแกงเขียวหวานเนื้อ (0.97)	แกงเขียวหวานเนื้อ (0.97)	แกงเขียวหวานกุ้ง (0.95)	โรตีแกงเขียวหวานหมู (0.95)
ไก่ทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.98)	หมูทอดกระเทียมพริกไทย (0.98)	ปลาหมึกทอดกระเทียมพริกไทย (0.97)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.96)	ปลากะพงทอดกระเทียม (0.94)
ผัดไทยกุ้งแม่น้ำ	กุ้งผัดหน่อไม้ฝรั่ง (0.94)	ข้าวผัดน้ำพริกหนุ่ม (0.93)	ข้าวผัดมันกุ้ง (0.92)	น้ำแก้วมังกรปั่น (0.92)	ข้าวผัดน้ำพริกเผาไก่ (0.91)
สลัดกุ้งวาซาบิ	ลาบกุ้ง (0.91)	ทอดมันข้าวโพดกุ้งสับ (0.91)	ข้าวผัดซีอิ๊วกุ้ง (0.91)	ข้าวผัดซีอิ๊วปลาหมึก (0.91)	ข้าวผัดพริกสดกุ้ง (0.91)
แกงเขียวหวานไก่	โรตีแกงเขียวหวานไก่ (0.97)	แกงเขียวหวานกุ้ง (0.97)	กต.ผัดแกงเขียวหวานไก่ (0.97)	แกงเขียวหวานเจ (0.96)	แกงเขียวหวานหมู (0.95)
สุกี้ยากี้สูตรโบราณทะเล	สุกี้ยากี้สูตรโบราณหมู (0.97)	สุกี้ยากี้สูตรโบราณไก่ (0.97)	สุกี้ยากี้สูตรโบราณกุ้ง (0.97)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.92)	ปลาดอรี่ขี้เมากะเพรากรอบ (0.92)
แกงป่าไก่	แกงป่ากุ้ง (0.92)	แกงป่าหมู (0.89)	แพนงไก่ (0.88)	ต้มข่าไก่ (0.88)	แกงเขียวหวานไก่ (0.87)
กาแฟเย็น	แกงเขียวหวานเนื้อ (0.86)	กาแฟร้อน (0.86)	แกงเขียวหวานลูกชิ้นปลากราย (0.85)	โรตีแกงเขียวหวานเนื้อ (0.85)	แกงเขียวหวานไก่ (0.84)
กุ้งแกะ 5 ตัว	กต.ผัดแกงเขียวหวานกุ้ง (0.91)	แกงส้มปลากะพง ตัว (0.90)	แกงเขียวหวานกุ้ง (0.89)	กต.ผัดขี้เมากุ้ง (0.88)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.88)
ผัดผักสี่สหายเจ	เส้นหมี่ผัดกะเฉด (0.89)	เห็ดสี่สหายเจ (0.89)	เส้นหมี่ผัดกะเฉดเจ (0.89)	ผัดผักบุ้ง เจ (0.89)	เส้นหมี่ผัดกะเฉดไก่ (0.89)
ข้าวผัดทะเล	ข้าวผัดกระเทียม (0.93)	ทะเลรวมผัดฉ่า (0.93)	ข้าวผัดเจ (0.93)	ผัดคะน้าเจ (0.91)	ข้าวราดกะเพราทะเล (0.91)
ซี่โครงหมูทอดกระเทียมพริกไทย	หมูทอดกระเทียมพริกไทย (0.98)	กุ้งทอดกระเทียมพริกไทย (0.97)	ปลาหมึกทอดกระเทียมพริกไทย (0.97)	ไก่ทอดกระเทียมพริกไทย (0.96)	ปูนิ่มทอดกระเทียม (0.94)
แกงส้มปลาทูน่า	แกงส้มเนื้อปลากะพง ไม่ทอด (0.93)	แกงส้มเนื้อปลากะพง ทอด (0.93)	ต้มข่าเนื้อปลากะพง (0.93)	ปลากะพงทอดน้ำปลา (0.92)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.92)
ปลาช่อนแป๊ะซะ	ปลากะพงแป๊ะซะ (0.90)	ปลากะพงทอดน้ำปลา (0.89)	ปลาช่อนนึ่งมะนาว (0.89)	พล่าปลาช่อน (0.88)	เนื้อปลากะพงนึ่งมะนาว (0.88)
ปลาเปรี้ยวหวาน	ข้าวผัดเขียวหวานปลากราย (0.93)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.92)	แกงเขียวหวานลูกชิ้นปลากราย (0.92)	แกงเขียวหวานยอดมะพร้าวเจ (0.91)	ข้าวราดไข่เจียวเนื้อปู (0.90)
ผัดผักกะเฉด	ผัดผักกะเฉดไฟแดง (0.95)	ยำผักกะเฉด (0.93)	ผัดขนมผักกาดเจ (0.92)	ผัดผักบุ้ง เจ (0.90)	เส้นหมี่ผัดกะเฉด (0.87)
ยำเอ็นหมู	ต้มยำเอ็นหมู (0.95)	หมูน้ำมันหอย (0.92)	เอ็นหมูน้ำแดง (0.92)	ผัดเห็ดเข็มทองน้ำมันหอย (0.91)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.89)
ส้มตำเคลกรอบ	หมูกรอบเจคั่วพริกเกลือ (0.89)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.88)	แกงส้มเนื้อปลากะพง ทอด (0.88)	ต้มแซบกระดูกหมูอ่อน (0.88)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.87)
ข้าวต้มเนื้อปลากระพง	ต้มข่าเนื้อปลากะพง (0.98)	ต้มยำเนื้อปลากะพง (0.97)	ข้าวราดกะเพราเนื้อปลากะพง (0.97)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.96)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.95)
สปาเก็ตตี้กุ้ง	สปาเก็ตตี้ขี้เมาหมู (0.94)	กต.ผัดขี้เมากุ้ง (0.92)	สุกี้ยากี้สูตรโบราณกุ้ง (0.91)	ต้มข่าเนื้อปลากะพง (0.90)	ข้าวต้มเนื้อปลากระพง (0.90)
ข้าวผัดเขียวหวานปลากราย	ข้าวผัดเขียวหวานกุ้ง (0.97)	ข้าวผัดเขียวหวานไก่ (0.97)	ข้าวผัดเขียวหวานหมู (0.96)	ข้าวผัดเขียวหวานเนื้อ (0.95)	แกงเขียวหวานลูกชิ้นปลากราย (0.95)
ปูนิ่มทอดกระเทียม	หมูทอดกระเทียมพริกไทย (0.95)	ปลาหมึกทอดกระเทียมพริกไทย (0.95)	ปลากะพงทอดกระเทียม (0.94)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.94)	กุ้งทอดกระเทียมพริกไทย (0.94)
สปาเก็ตตี้ขี้เมาหมู	สปาเก็ตตี้กุ้ง (0.94)	กต.ผัดขี้เมาหมู (0.93)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.92)	เต้าหู้ผัดพริกกระเทียม (0.92)	แกงจืดเต้าหู้สาหร่ายเจ (0.92)
ปลากะพงนึ่งบ๊วย	ปลากะพงนึ่งซีอิ๊ว (0.95)	ปลากะพงนึ่งมะนาว (0.95)	เนื้อปลากะพงนึ่งมะนาว (0.94)	ปลาหมึกนึ่งมะนาว (0.91)	แกงส้มปลากะพง ตัว (0.91)
ลาบไก่	แกงป่าไก่ (0.84)	ลาบกุ้ง (0.83)	กต.ราดหน้าไก่ (0.83)	ไก่มะนาว (0.83)	สลัดไก่ (0.82)
ข้าวราดไข่เจียวเนื้อปู	ข้าวราดไข่เจียว (0.96)	ไข่เจียวเนื้อปู (0.96)	ข้าวราดไข่เจียวหมูสับ (0.96)	ข้าวผัดเขียวหวานเนื้อ (0.95)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.95)
Catering	fruitlover (0.95)	Mont Fleur (0.94)	Evian (0.88)	CRM 100 B (0.24)	ไข่ชะอมทอด 7 ชิ้น (0.22)
เต้าหู้ผัดถั่วงอกเจ	เต้าหู้ผัดกะเพราเจ (0.94)	แกงจืดเต้าหู้สาหร่ายเจ (0.93)	เต้าหู้น้ำแดงเจ (0.93)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.93)	ข้าวผัดเจ (0.92)
ยำหอยนางรม	ยำคอหมูย่าง (0.92)	ไข่เจียวหอยนางรม (0.91)	ข้าวราดหน้าหมูน้ำมันหอย (0.89)	ต้มยำกุ้ง ยอดมะพร้าวอ่อน (0.89)	คอหมูย่าง (0.89)
แกงเขียวหวานยอดมะพร้าวเจ	แกงเผ็ดยอดมะพร้าวเจ (0.95)	แกงเขียวหวานหมู (0.95)	แกงเขียวหวานเจ (0.95)	ไข่เจียวหอยนางรม (0.95)	ข้าวผัดเขียวหวานปลากราย (0.95)
ยำปลาหมึก	ปลาหมึกผัดกระเทียม (0.91)	กะเพราปลาหมึก (0.91)	กต.ราดหน้าปลาหมึก (0.90)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.89)	ข้าวผัดปลาหมึก (0.89)
กต.ผัดซีอิ๊วกุ้ง	กต.ผัดซีอิ๊วไก่ (0.96)	ข้าวผัดซีอิ๊วกุ้ง (0.95)	กต.ผัดซีอิ๊วหมู (0.95)	กต.ผัดซีอิ๊วเนื้อ (0.95)	กต.ผัดซีอิ๊วเจ (0.94)
กต.ผัดซีอิ๊วเนื้อ	กต.ผัดซีอิ๊วเจ (0.95)	กต.ผัดซีอิ๊วกุ้ง (0.95)	กต.ผัดซีอิ๊วทะเล (0.94)	กต.ผัดซีอิ๊วไก่ (0.94)	กต.ผัดซีอิ๊วหมู (0.94)
ผัดมะกะโรนีไก่	ผัดมะกะโรนีกุ้ง (0.96)	ผัดมะกะโรนีหมู (0.94)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.92)	ข้าวผัดผงกระหรี่ไก่ (0.91)	ปูนิ่มผัดผงกระหรี่ (0.90)
ลาบวุ้นเส้นกุ้ง	กุ้งอบวุ้นเส้น (0.98)	ลาบวุ้นเส้นหมู (0.95)	กุ้งส่วน (0.93)	ยำวุ้นเส้น (0.93)	ยำวุ้นเส้นพม่า (0.92)
ข้าวผัดน้ำพริกลงเรือ	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.98)	ข้าวผัดน้ำพริกเผากุ้ง (0.96)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.96)	น้ำพริกลงเรือ (0.95)	ข้าวผัดน้ำพริกเผาไก่ (0.95)
ผัดผักรวมมิตรหมู	ผัดผักรวมมิตร (0.98)	ผัดผักรวมมิตรหมูกรอบ (0.98)	ผัดผักรวมมิตรกุ้ง (0.96)	ผัดผักรวมมิตรเจ (0.96)	ข้าวผัดพริกสดหมู (0.91)
กต.ผัดขี้เมาหมู	กต.ผัดขี้เมากุ้ง (0.96)	กต.ผัดขี้เมาไก่ (0.95)	สปาเก็ตตี้ขี้เมาหมู (0.93)	กต.ผัดแกงเขียวหวานหมู (0.92)	เต้าหู้ผัดพริกกระเทียม (0.92)
