label	1st	2nd	3rd	4th	5th
เฉาก๊วย ชาไทย	ชาไทย (0.93)	ไอศครีมชาไทย (0.93)	ชาจีน (0.78)	ส้มตำไทย (0.65)	ชามะนาว (0.61)
ลาบวุ้นเส้นหมู	ลาบหมู (0.93)	ลาบวุ้นเส้นกุ้ง (0.90)	แกงป่าหมู (0.87)	แกงเขียวหวานหมู (0.87)	ข้าวผัดน้ำพริกเผาหมู (0.86)
กต.ราดหน้ากุ้ง	กต.ผัดขี้เมากุ้ง (0.96)	กต.ราดหน้าปลาหมึก (0.95)	กต.ราดหน้าปลากะพง (0.93)	กต.ราดหน้าไก่ (0.92)	กต.ผัดแกงเขียวหวานกุ้ง (0.90)
น้ำทะเล	ห่อหมกทะเล (0.55)	น้ำมะพร้าว (0.50)	ผัดไทยทะเล (0.49)	ข้าวผัดทะเล (0.48)	น้ำมะตูม (0.48)
ข้าวผัดไข่	ไข่พะโล้ (0.86)	สลัดไข่ (0.82)	ผัดไทยห่อไข่ (0.82)	แกงส้มชะอมไข่กุ้ง (0.81)	แกงส้มชะอมไข่ (0.80)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	กุ้งผัดผงกะหรี่ (0.89)	เนื้อปูผัดผงกะหรี่ (0.83)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.82)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.80)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.79)
กุ้งผัดเม็ดมะม่วงหิมพานต์	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.94)	กุ้งผัดหน่อไม้ฝรั่ง (0.86)	กุ้งผัดผงกะหรี่ (0.85)	ปลาหมึกผัดไข่เค็ม (0.82)	ผัดผักรวมมิตรกุ้ง (0.82)
กต.ผัดซีอิ๊วเจ	กต.ผัดซีอิ๊วหมู (0.90)	กต.ผัดซีอิ๊วไก่ (0.90)	กต.ต้มยำเจ (0.89)	กต.ผัดซีอิ๊วกุ้ง (0.89)	กต.ผัดซีอิ๊วเนื้อ (0.87)
กุ้งนึ่งกระเทียม	ปลาหมึกนึ่งมะนาว (0.88)	กุ้งทอดกระเทียมพริกไทย (0.87)	ปลาช่อนนึ่งมะนาว (0.86)	ปลากะพงนึ่งมะนาว (0.86)	เนื้อปลากะพงนึ่งมะนาว (0.83)
ข้าวผัดไก่	ข้าวผัดเขียวหวานไก่ (0.98)	ข้าวผัดน้ำพริกเผาไก่ (0.96)	ข้าวผัดซีอิ๊วไก่ (0.92)	แกงเขียวหวานไก่ (0.91)	ต้มข่าไก่ (0.90)
ต้มข่ากุ้ง	แกงป่ากุ้ง (0.96)	แกงเขียวหวานกุ้ง (0.95)	ทอดมันกุ้ง (0.92)	ข้าวผัดกุ้ง (0.92)	ข้าวผัดเขียวหวานกุ้ง (0.91)
ผัดผักรวมมิตรกุ้ง	ผัดผักรวมมิตร (0.95)	ผัดผักรวมมิตรหมู (0.94)	ผัดผักรวมมิตรหมูกรอบ (0.94)	กุ้งผัดหน่อไม้ฝรั่ง (0.91)	ข้าวผัดเขียวหวานกุ้ง (0.85)
ผักกาดขาวน้ำมันหอย	หมูน้ำมันหอย (0.82)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.81)	ผัดเห็ดเข็มทองน้ำมันหอย (0.80)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.79)	ข้าวราดหน้าหมูน้ำมันหอย (0.79)
กะเพราเนื้อ	แกงเขียวหวานเนื้อ (0.90)	เนื้อแดดเดียว (0.86)	แกงเขียวหวานเนื้อพริกขี้หนู (0.86)	ข้าวผัดเขียวหวานเนื้อ (0.86)	โรตีแกงเขียวหวานเนื้อ (0.83)
น้ำพริกกะปิ	น้ำพริกกะปิปลาทูทอด (0.89)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.86)	ข้าวผัดน้ำพริกลงเรือ (0.72)	น้ำพริกลงเรือ (0.67)	ข้าวผัดน้ำพริกหนุ่ม (0.66)
น้ำพริกลงเรือ	ข้าวผัดน้ำพริกลงเรือ (0.93)	น้ำพริกกะปิ (0.67)	น้ำพริกกะปิปลาทูทอด (0.66)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.65)	ข้าวผัดน้ำพริกหนุ่ม (0.60)
เนื้อปลากะพงนึ่งมะนาว	ปลากะพงนึ่งมะนาว (0.95)	ต้มข่าเนื้อปลากะพง (0.90)	ต้มยำเนื้อปลากะพง (0.89)	แกงส้มเนื้อปลากะพง ทอด (0.89)	เนื้อปลากะพงทอดพริกไทยดำ (0.89)
โรตีแกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อ (0.92)	ข้าวผัดเขียวหวานเนื้อ (0.89)	แกงเขียวหวานเนื้อพริกขี้หนู (0.84)	เนื้อแดดเดียว (0.83)	กะเพราเนื้อ (0.83)
หมูแดดเดียว	แกงป่าหมู (0.92)	แกงเขียวหวานหมู (0.90)	หมูสะเต๊ะ (0.89)	ข้าวผัดหมู (0.88)	ข้าวผัดเขียวหวานหมู (0.88)
กุ้งอบเกลือ	กุ้งอบวุ้นเส้น (0.86)	กุ้งทอดกระเทียมพริกไทย (0.74)	หมูกรอบผัดพริกเกลือ (0.74)	ปลากะพงทอดน้ำปลา (0.72)	ต้มข่ากุ้ง (0.72)
ผัดไทยทะเล	ข้าวผัดทะเล (0.89)	ห่อหมกทะเล (0.89)	ยำทะเล (0.86)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.82)	ผัดไทยกุ้งแม่น้ำ (0.74)
fruitlover	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.00)	ต้มแซ่บหมูเด้ง (0.00)	ชาดำเย็น (0.00)	ปลาทูทอด (0.00)	แกงจืดเต้าหู้สาหร่ายเจ (0.00)
ผัดกะเพราเจ	แกงเขียวหวานเจ (0.93)	ข้าวผัดเจ (0.93)	ขนมผักกาดเจ (0.92)	ห่อหมกเจ (0.90)	เต้าหู้ผัดกะเพราเจ (0.89)
ผัดมะกะโรนีกุ้ง	ผัดมะกะโรนีหมู (0.89)	ผัดมะกะโรนีไก่ (0.89)	กุ้งผัดหน่อไม้ฝรั่ง (0.86)	กุ้งผัดหนำเลี๊ยบ (0.81)	ผัดผักรวมมิตรกุ้ง (0.81)
กุ้งอบวุ้นเส้น	กุ้งอบเกลือ (0.86)	ลาบวุ้นเส้นกุ้ง (0.84)	ทอดมันกุ้ง (0.79)	แกงเขียวหวานกุ้ง (0.79)	ต้มข่ากุ้ง (0.79)
ยำเนื้อออสเตรเลียย่าง	ข้าวผัดเขียวหวานเนื้อ (0.76)	แกงเขียวหวานเนื้อ (0.76)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.75)	เนื้อแดดเดียว (0.75)	ยำคอหมูย่าง (0.74)
ข้าวหน้ากุ้งทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.97)	ข้าวหน้าหมูทอดกระเทียม (0.96)	ข้าวหน้าไก่ทอดกระเทียม (0.89)	กุ้งทอดกระเทียมพริกไทย (0.87)	ข้าวราดกะเพรากุ้ง (0.85)
แกงเขียวหวานหมูพริกขี้หนู	แกงเขียวหวานหมู (0.90)	ข้าวผัดน้ำพริกเผาหมู (0.88)	แกงป่าหมู (0.87)	ข้าวผัดพริกสดหมู (0.85)	กะเพราหมู (0.85)
สุกี้ยากี้สูตรโบราณหมู	สุกี้ยากี้สูตรโบราณไก่ (0.94)	สุกี้ยากี้สูตรโบราณกุ้ง (0.92)	สุกี้ยากี้สูตรโบราณทะเล (0.83)	แกงเขียวหวานหมู (0.71)	หมูสะเต๊ะ (0.71)
ทอดมันข้าวโพดเจ	เต้าหู้ผัดกะเพราเจ (0.80)	แกงเขียวหวานเจ (0.78)	ผัดกะเพราเจ (0.78)	ผัดกะเพราเห็ดเจ (0.78)	ข้าวผัดเจ (0.78)
ข้าวผัดพริกสดกุ้ง	ข้าวผัดพริกสดปลาหมึก (0.96)	ข้าวผัดพริกสดหมู (0.94)	ข้าวผัดพริกสดไก่ (0.93)	แกงเลียงกุ้งสด (0.91)	ผัดไทยกุ้งสด (0.90)
ข้าวผัดหนำเลี้ยบ	ข้าวผัดกุนเชียง (0.93)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.90)	ข้าวผัดเขียวหวานกุ้ง (0.87)	ข้าวผัดปลาหมึก (0.86)	ข้าวผัดน้ำพริกเผากุ้ง (0.86)
น้ำเขียวมะนาวโซดา	น้ำมะนาวโซดา (0.93)	น้ำแดงมะนาวโซดา (0.90)	น้ำมะนาว (0.89)	น้ำอัญชัญมะนาวโซดา (0.85)	น้ำมะนาวปั่น (0.81)
เบียร์สิงห์	เบียร์ไฮเนเก้น (0.74)	ไอศครีมชาไทย (0.42)	เฉาก๊วย ชาไทย (0.40)	น้ำแก้วมังกรปั่น (0.40)	ชาไทย (0.36)
ผัดวุ้นเส้นดอกไม้จีนเจ	ผัดขนมผักกาดเจ (0.94)	ผัดผักบุ้ง เจ (0.92)	ผัดคะน้าเจ (0.91)	ยำวุ้นเส้นเจ (0.90)	เต้าหู้ผัดถั่วงอกเจ (0.90)
หอยแมลงภู่นิวซีแลนด์อบหม้อดิน	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.88)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.80)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.79)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.73)	กุ้งอบวุ้นเส้น (0.73)
ข้าวผัดน้ำพริกหนุ่ม	น้ำพริกหนุ่ม (0.93)	น้ำพริกหนุ่มหมูทอด (0.87)	ข้าวผัดน้ำพริกลงเรือ (0.73)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.73)	ข้าวผัดหนำเลี้ยบ (0.71)
สลัดผักสด	สลัดกุ้งวาซาบิ (0.79)	สลัดไข่ (0.75)	สลัดไก่ (0.74)	สลัดโรล (0.66)	สลัดปู (0.66)
กต.หลอดเจ	กต.ราดหน้าเจ (0.88)	กต.ผัดไทยเจ (0.87)	กต.ต้มยำเจ (0.87)	กต.หลอดทรงเครื่อง (0.85)	กต.หมูสับ (0.82)
เต้าหู้ทอดเจ	ปอเปี๊ยะทอดเจ (0.93)	หมูกรอบทอดเจ (0.93)	ลาบทอดเจ (0.90)	เต้าหู้และเผือกทอดเจ (0.89)	เต้าหู้ผัดกะเพราเจ (0.89)
ยำเห็ดเข็มทอง	ผัดเห็ดเข็มทองน้ำมันหอย (0.85)	ยำเห็ดฟาง (0.71)	ข้าวอบเห็ดหอม (0.64)	ยำเห็ดฟางเจ (0.63)	เมี่ยงเห็ด (0.62)
แกงส้มเนื้อปลากะพง ไข่ชะอม	แกงส้มเนื้อปลากะพง ทอด (0.93)	แกงส้มชะอมไข่กุ้ง (0.90)	ต้มข่าเนื้อปลากะพง (0.90)	ต้มยำเนื้อปลากะพง (0.89)	เนื้อปลากะพงทอดพริกไทยดำ (0.89)
ไข่เจียวเนื้อปู	ข้าวราดไข่เจียวเนื้อปู (0.91)	เนื้อปูผัดผงกะหรี่ (0.86)	เนื้อปูผัดพริกไทยดำ (0.84)	ข้าวผัดเขียวหวานเนื้อ (0.83)	ข้าวผัดปู (0.79)
กต.ผัดซีอิ๊วทะเล	กต.ผัดซีอิ๊วกุ้ง (0.92)	กต.ผัดซีอิ๊วไก่ (0.91)	กต.ผัดซีอิ๊วหมู (0.91)	กต.ผัดซีอิ๊วเนื้อ (0.89)	กต.ทะเลน้ำพริกเผา (0.88)
ข้าวหน้าปลาหมึกทอดกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.97)	ข้าวหน้าหมูทอดกระเทียม (0.96)	ข้าวหน้าไก่ทอดกระเทียม (0.90)	ปลาหมึกทอดกระเทียมพริกไทย (0.86)	กุ้งทอดกระเทียมพริกไทย (0.84)
แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ	แกงจืดเต้าหู้สาหร่ายเจ (0.97)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.87)	เต้าหู้ผัดกะเพราเจ (0.87)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.86)	เต้าหู้ผัดถั่วงอกเจ (0.84)
แกงเขียวหวานเนื้อพริกขี้หนู	แกงเขียวหวานเนื้อ (0.90)	กะเพราเนื้อ (0.86)	ข้าวผัดเขียวหวานเนื้อ (0.86)	โรตีแกงเขียวหวานเนื้อ (0.84)	เนื้อปูผัดพริกไทยดำ (0.83)
ไก่ทอดกระเทียมพริกไทย	ซี่โครงหมูทอดกระเทียมพริกไทย (0.92)	หมูทอดกระเทียมพริกไทย (0.89)	ปลาหมึกทอดกระเทียมพริกไทย (0.87)	กุ้งทอดกระเทียมพริกไทย (0.86)	ข้าวผัดกระเทียม (0.86)
ผัดไทยกุ้งแม่น้ำ	แกงป่ากุ้ง (0.79)	แกงเขียวหวานกุ้ง (0.77)	ต้มข่ากุ้ง (0.77)	ทอดมันกุ้ง (0.77)	ลาบกุ้ง (0.75)
สลัดกุ้งวาซาบิ	ข้าวผัดกุ้ง (0.83)	ต้มข่ากุ้ง (0.83)	ข้าวผัดน้ำพริกเผากุ้ง (0.82)	ข้าวผัดเขียวหวานกุ้ง (0.82)	แกงเขียวหวานกุ้ง (0.82)
แกงเขียวหวานไก่	แกงป่าไก่ (0.95)	ต้มข่าไก่ (0.94)	มัสมั่นไก่ (0.94)	โรตีแกงเขียวหวานไก่ (0.92)	ต้มยำไก่ (0.92)
สุกี้ยากี้สูตรโบราณทะเล	สุกี้ยากี้สูตรโบราณกุ้ง (0.84)	สุกี้ยากี้สูตรโบราณไก่ (0.84)	สุกี้ยากี้สูตรโบราณหมู (0.83)	ผัดไทยทะเล (0.68)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.67)
แกงป่าไก่	ต้มข่าไก่ (0.95)	แกงเขียวหวานไก่ (0.95)	มัสมั่นไก่ (0.94)	ต้มยำไก่ (0.91)	ลาบไก่ (0.90)
กาแฟเย็น	กาแฟร้อน (0.79)	น้ำส้มคั้น (0.56)	ไอศครีมวานิลา (0.50)	โกโก้เย็น (0.48)	น้ำตะไคร้ (0.48)
กุ้งแกะ 5 ตัว	แกงส้มปลากะพง ตัว (0.64)	ทอดมันกุ้ง (0.60)	ต้มข่ากุ้ง (0.60)	แกงป่ากุ้ง (0.59)	ไข่ชะอมทอด 7 ชิ้น (0.59)
ผัดผักสี่สหายเจ	ผัดผักรวมมิตรเจ (0.83)	เห็ดสี่สหายเจ (0.82)	ผัดผักบุ้ง เจ (0.79)	ผัดคะน้าเจ (0.78)	ผัดขนมผักกาดเจ (0.77)
ข้าวผัดทะเล	ห่อหมกทะเล (0.89)	ผัดไทยทะเล (0.89)	ยำทะเล (0.87)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.83)	ข้าวราดกะเพราทะเล (0.74)
ซี่โครงหมูทอดกระเทียมพริกไทย	ไก่ทอดกระเทียมพริกไทย (0.92)	ปลาหมึกทอดกระเทียมพริกไทย (0.87)	หมูทอดกระเทียมพริกไทย (0.86)	ข้าวผัดกระเทียม (0.86)	กุ้งทอดกระเทียมพริกไทย (0.86)
แกงส้มปลาทูน่า	ปลากะพงผัดฉ่า (0.85)	แกงส้มเนื้อปลากะพง ทอด (0.85)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.84)	ปลากะพงสามรส (0.84)	ปลากะพงแป๊ะซะ (0.84)
ปลาช่อนแป๊ะซะ	พล่าปลาช่อน (0.85)	แกงส้มปลาช่อน ทอด (0.80)	ปลาช่อนทอดส้มตำ (0.79)	ปลากะพงแป๊ะซะ (0.78)	ปลากะพงผัดฉ่า (0.77)
ปลาเปรี้ยวหวาน	ปลากะพงสามรส (0.85)	ปลากะพงผัดฉ่า (0.84)	ปลากะพงแป๊ะซะ (0.84)	แกงส้มปลาทูน่า (0.83)	ต้มยำเนื้อปลากะพง (0.81)
ผัดผักกะเฉด	ผัดผักกะเฉดไฟแดง (0.94)	ยำผักกะเฉด (0.94)	เส้นหมี่ผัดกะเฉด (0.92)	เส้นหมี่ผัดกะเฉดกุ้ง (0.90)	เส้นหมี่ผัดกะเฉดหมู (0.89)
ยำเอ็นหมู	ต้มยำเอ็นหมู (0.93)	ลาบหมู (0.76)	ยำคอหมูย่าง (0.76)	แกงเขียวหวานหมู (0.76)	แกงป่าหมู (0.75)
ส้มตำเคลกรอบ	ส้มตำเจ (0.49)	ลาบทอดเจ (0.44)	ส้มตำคอหมูย่าง (0.43)	ห่อหมกเจ (0.41)	ยำเอ็นหมู (0.41)
ข้าวต้มเนื้อปลากระพง	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.95)	ต้มข่าเนื้อปลากะพง (0.83)	ต้มยำเนื้อปลากะพง (0.82)	ข้าวราดกะเพราเนื้อปลากะพง (0.81)	แกงส้มเนื้อปลากะพง ทอด (0.79)
สปาเก็ตตี้กุ้ง	สปาเก็ตตี้ขี้เมาหมู (0.86)	ข้าวผัดเขียวหวานกุ้ง (0.74)	ต้มข่ากุ้ง (0.74)	ข้าวผัดกุ้ง (0.74)	สลัดกุ้งวาซาบิ (0.73)
ข้าวผัดเขียวหวานปลากราย	แกงเขียวหวานลูกชิ้นปลากราย (0.91)	ขนมจีบปลากราย (0.89)	ปลากะพงผัดฉ่า (0.78)	ปลากะพงสามรส (0.77)	ข้าวผัดเขียวหวานกุ้ง (0.77)
ปูนิ่มทอดกระเทียม	ปูนิ่มทอดกรอบ (0.86)	ปูนิ่มผัดพริกไทยดำ (0.85)	หมูทอดกระเทียมพริกไทย (0.80)	กุ้งทอดกระเทียมพริกไทย (0.80)	ปลาหมึกทอดกระเทียมพริกไทย (0.79)
สปาเก็ตตี้ขี้เมาหมู	สปาเก็ตตี้กุ้ง (0.86)	โรตีแกงเขียวหวานหมู (0.73)	ข้าวผัดเขียวหวานหมู (0.72)	ข้าวผัดหมู (0.72)	ข้าวผัดน้ำพริกเผาหมู (0.71)
ปลากะพงนึ่งบ๊วย	ปลากะพงนึ่งมะนาว (0.90)	ปลากะพงนึ่งซีอิ๊ว (0.89)	เนื้อปลากะพงนึ่งมะนาว (0.85)	ปลากะพงแป๊ะซะ (0.82)	ปลากะพงสามรส (0.82)
ลาบไก่	แกงป่าไก่ (0.90)	แกงเขียวหวานไก่ (0.87)	ต้มข่าไก่ (0.87)	ลาบหมู (0.86)	มัสมั่นไก่ (0.86)
ข้าวราดไข่เจียวเนื้อปู	ไข่เจียวเนื้อปู (0.91)	ข้าวราดไข่เจียว (0.89)	ข้าวราดกะเพราเนื้อปลากะพง (0.87)	ข้าวราดไข่เจียวหมูสับ (0.85)	ข้าวราดกะเพรากุ้ง (0.85)
Catering	ข้าวผัดอเมริกัน (0.27)	กุ้งแช่น้ำปลา (0.25)	Mont Fleur (0.25)	CRM 100 B (0.24)	แกงจืดไข่น้ำ (0.23)
เต้าหู้ผัดถั่วงอกเจ	ผัดผักบุ้ง เจ (0.90)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.90)	ผัดคะน้าเจ (0.90)	ผัดขนมผักกาดเจ (0.89)	ผัดผักรวมมิตรเจ (0.88)
ยำหอยนางรม	ยำปลาหมึก (0.88)	ยำกุนเชียง (0.84)	ยำทูน่า (0.82)	ยำไส้กรอก (0.82)	ยำคะน้ากุ้งสด (0.81)
แกงเขียวหวานยอดมะพร้าวเจ	แกงเผ็ดยอดมะพร้าวเจ (0.98)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.82)	แกงเผ็ดยอดมะพร้าวหมู (0.78)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.77)	ต้มยำกุ้ง ยอดมะพร้าวอ่อน (0.71)
ยำปลาหมึก	ยำหอยนางรม (0.88)	ยำกุนเชียง (0.86)	ข้าวผัดปลาหมึก (0.85)	ปลาหมึกผัดไข่เค็ม (0.85)	ยำไส้กรอก (0.84)
กต.ผัดซีอิ๊วกุ้ง	กต.ผัดแกงเขียวหวานกุ้ง (0.96)	กต.ผัดซีอิ๊วหมู (0.96)	กต.ผัดซีอิ๊วไก่ (0.95)	กต.ผัดซีอิ๊วเนื้อ (0.92)	กต.ผัดซีอิ๊วทะเล (0.92)
กต.ผัดซีอิ๊วเนื้อ	กต.ผัดซีอิ๊วหมู (0.93)	กต.ผัดซีอิ๊วกุ้ง (0.92)	กต.ผัดซีอิ๊วไก่ (0.92)	กต.ผัดซีอิ๊วทะเล (0.89)	กต.ผัดแกงเขียวหวานกุ้ง (0.89)
ผัดมะกะโรนีไก่	ผัดมะกะโรนีหมู (0.92)	ผัดมะกะโรนีกุ้ง (0.89)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.83)	ข้าวผัดไก่ (0.77)	ข้าวผัดเขียวหวานไก่ (0.77)
ลาบวุ้นเส้นกุ้ง	ลาบกุ้ง (0.94)	ลาบวุ้นเส้นหมู (0.90)	แกงป่ากุ้ง (0.87)	แกงเขียวหวานกุ้ง (0.86)	ข้าวผัดน้ำพริกเผากุ้ง (0.86)
ข้าวผัดน้ำพริกลงเรือ	น้ำพริกลงเรือ (0.93)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.80)	น้ำพริกกะปิปลาทูทอด (0.75)	ข้าวผัดกุนเชียง (0.74)	ข้าวผัดหนำเลี้ยบ (0.74)
ผัดผักรวมมิตรหมู	ผัดผักรวมมิตร (0.95)	ผัดผักรวมมิตรหมูกรอบ (0.95)	ผัดผักรวมมิตรกุ้ง (0.94)	ผัดผักรวมมิตรเจ (0.86)	ข้าวผัดน้ำพริกเผาหมู (0.85)
กต.ผัดขี้เมาหมู	กต.ผัดขี้เมาไก่ (0.94)	กต.ผัดขี้เมากุ้ง (0.92)	กต.ผัดแกงเขียวหวานหมู (0.91)	กต.หมูสับ (0.91)	กต.ราดหน้าไก่ (0.90)
ปลาหมึกผัดไข่เค็ม	ปลาหมึกผัดกระเทียม (0.89)	ข้าวผัดปลาหมึก (0.88)	กุ้งผัดหน่อไม้ฝรั่ง (0.87)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.87)	ข้าวผัดซีอิ๊วปลาหมึก (0.86)
ข้าวต้มกุ้ง	แกงป่ากุ้ง (0.88)	ข้าวผัดกุ้ง (0.87)	ต้มข่ากุ้ง (0.87)	ข้าวผัดเขียวหวานกุ้ง (0.87)	ข้าวผัดน้ำพริกเผากุ้ง (0.87)
มะยงชิดลอยแก้ว	สาคูแคนตาลูป (0.68)	เฉาก๊วย ลูกชิด ขนุน (0.64)	มะพร้าวอ่อนหวานเย็น (0.64)	ยำมะม่วง (0.62)	ข้าวอบสับปะรด (0.62)
สุกี้ยากี้สูตรโบราณไก่	สุกี้ยากี้สูตรโบราณหมู (0.94)	สุกี้ยากี้สูตรโบราณกุ้ง (0.91)	สุกี้ยากี้สูตรโบราณทะเล (0.84)	แกงเขียวหวานไก่ (0.70)	ผัดไทยไก่ (0.69)
ยำกุนเชียง	ยำไส้กรอก (0.90)	ยำปลาหมึก (0.86)	ยำวุ้นเส้น (0.86)	ยำตะไคร้ (0.85)	ยำหอยนางรม (0.84)
ข้าวผัดน้ำพริกเผากุ้ง	ข้าวผัดกุ้ง (0.97)	ข้าวผัดเขียวหวานกุ้ง (0.97)	ข้าวผัดซีอิ๊วกุ้ง (0.93)	แกงเขียวหวานกุ้ง (0.93)	ต้มข่ากุ้ง (0.91)
ไอศครีมวานิลา	ไอศครีมกะทิสด (0.78)	มะพร้าวอ่อนหวานเย็น (0.65)	ข้าวอบสัปปะรด (0.63)	สาคูแคนตาลูป (0.57)	ข้าวอบสับปะรด (0.56)
ปลาหมึกผัดกระเทียม	เต้าหู้ผัดพริกกระเทียม (0.93)	ปลาหมึกทอดกระเทียมพริกไทย (0.92)	ปลาหมึกผัดไข่เค็ม (0.89)	กุ้งทอดกระเทียมพริกไทย (0.89)	ข้าวผัดกระเทียม (0.89)
แกงจืดผักกาดขาวหมูสับ	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.80)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.80)	แกงจืดหมูสับสาหร่าย (0.80)	ผักกาดขาวน้ำมันหอย (0.76)	แกงจืดไข่น้ำ (0.73)
เห็ดสี่สหายเจ	ผัดผักสี่สหายเจ (0.82)	ต้มข่าเห็ดเจ (0.73)	ผัดกะเพราเห็ดเจ (0.71)	ต้มยำเห็ดเจ (0.69)	ยำเห็ดฟางเจ (0.68)
ปลาช่อนทอดส้มตำ	แกงส้มปลาช่อน ทอด (0.91)	ลาบทอด (0.85)	ปลาทูทอด (0.85)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.84)	ปลากะพงทอดน้ำปลา (0.82)
ส้มตำกุ้งสด	ผัดไทยกุ้งสด (0.95)	แกงเลียงกุ้งสด (0.92)	ข้าวผัดพริกสดกุ้ง (0.90)	ยำคะน้ากุ้งสด (0.87)	ข้าวผัดพริกสดปลาหมึก (0.83)
ผัดมะกะโรนีหมู	ผัดมะกะโรนีไก่ (0.92)	ผัดมะกะโรนีกุ้ง (0.89)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.89)	ผัดผักรวมมิตรหมู (0.80)	ข้าวผัดหมู (0.78)
เห็ดรวมทอดเจ	ผัดเห็ดรวมเจ (0.91)	ผัดเห็ดรวม (0.78)	เต้าหู้ทอดเจ (0.76)	ผัดกะเพราเห็ดเจ (0.74)	ปอเปี๊ยะทอดเจ (0.73)
หมูน้ำตก	เนื้อน้ำตก (0.77)	แกงป่าหมู (0.69)	ลาบหมู (0.68)	หมูแดดเดียว (0.65)	แกงเขียวหวานหมู (0.64)
ต้มยำกุ้ง ยอดมะพร้าวอ่อน	แกงเผ็ดยอดมะพร้าวกุ้ง (0.79)	แกงเผ็ดยอดมะพร้าวหมู (0.78)	แกงเขียวหวานยอดมะพร้าวเจ (0.71)	แกงเผ็ดยอดมะพร้าวเจ (0.70)	ต้มยำกุ้ง (0.62)
เฉาก๊วย นมชมพู	นมชมพู (0.94)	น้ำเก็กฮวยรสน้ำผึ้ง (0.57)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.55)	ไอศครีมกะทิสด (0.54)	เฉาก๊วย ลูกชิด ขนุน (0.53)
กุ้งผัดผงกะหรี่	เนื้อปูผัดผงกะหรี่ (0.90)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.89)	กุ้งผัดหน่อไม้ฝรั่ง (0.87)	ข้าวผัดผงกระหรี่กุ้ง (0.86)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.85)
แปะก๋วย 3 ซอง	แปะก๋วย 3 กระปุก (0.88)	แปะก๋วยซอง (0.83)	แปะก๋วยกระปุก (0.70)	กุ้งแกะ 5 ตัว (0.49)	ไข่ชะอมทอด 7 ชิ้น (0.41)
ข้าวต้มกระดูกหมู	ต้มแซ่บกระดูกหมู (0.84)	ต้มแซบกระดูกหมูอ่อน (0.81)	แกงป่าหมู (0.78)	หมูสะเต๊ะ (0.76)	กะเพราหมู (0.75)
ปลากะพงแป๊ะซะ	ปลากะพงผัดฉ่า (0.97)	ปลากะพงสามรส (0.97)	ปลากะพงทอดน้ำปลา (0.89)	ต้มข่าเนื้อปลากะพง (0.87)	ต้มยำเนื้อปลากะพง (0.86)
ต้มยำเห็ดเจ	ต้มข่าเห็ดเจ (0.94)	ผัดกะเพราเห็ดเจ (0.93)	ยำเห็ดฟางเจ (0.89)	ต้มยำเจ (0.86)	เต้าหู้ผัดกะเพราเจ (0.83)
