label	1st	2nd	3rd	4th	5th
ก๋วยเตี๋ยวราดหน้ากุ้ง	กต.ผัดขี้เมากุ้ง (0.93)	กต.ราดหน้าปลาหมึก (0.85)	กต.ราดหน้าปลากะพง (0.82)	กต.ราดหน้าไก่ (0.76)	ข้าวต้มกุ้ง (0.76)
น้ำทะเล	ห่อหมกทะเล (0.14)	น้ำมะพร้าว (0.03)	น้ำมะตูม (0.03)	ผัดไทยทะเล (0.01)	น้ำกระเจี๊ยบ (0.00)
ข้าวผัดไข่	ไข่พะโล้ (0.69)	ข้าวผัดหนำเลี้ยบ (0.68)	ข้าวผัดกุนเชียง (0.68)	ข้าวผัดหมูยอ (0.67)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.66)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	กุ้งผัดผงกะหรี่ (0.81)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.70)	เนื้อปูผัดผงกะหรี่ (0.70)	ปลาหมึกผัดไข่เค็ม (0.66)	ปลาหมึกผัดผงกระหรี่ (0.65)
กุ้งผัดเม็ดมะม่วงหิมพานต์	กุ้งผัดหน่อไม้ฝรั่ง (0.86)	กุ้งผัดผงกะหรี่ (0.83)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.83)	กุ้งผัดหนำเลี๊ยบ (0.80)	ผัดผักรวมมิตรกุ้ง (0.79)
ก๋วยเตี๋ยวผัดซีอิ๊วเจ	ข้าวผัดซีอิ้วเจ (0.84)	เต้าหู้ผัดกะเพราเจ (0.76)	ข้าวผัดเจ (0.74)	แกงเขียวหวานเจ (0.74)	ต้มยำเจ (0.73)
กุ้งนึ่งกระเทียม	กุ้งทอดกระเทียมพริกไทย (0.79)	ปลาหมึกนึ่งมะนาว (0.72)	ปลากะพงนึ่งมะนาว (0.70)	ปลาช่อนนึ่งมะนาว (0.69)	ข้าวหน้ากุ้งทอดกระเทียม (0.67)
ข้าวผัดไก่	ข้าวผัดเขียวหวานไก่ (0.98)	ข้าวผัดน้ำพริกเผาไก่ (0.95)	ข้าวผัดซีอิ๊วไก่ (0.87)	กต.ผัดแกงเขียวหวานไก่ (0.83)	แกงเขียวหวานไก่ (0.82)
ต้มข่ากุ้ง	แกงป่ากุ้ง (0.96)	แกงเขียวหวานกุ้ง (0.93)	ทอดมันกุ้ง (0.92)	กต.ผัดแกงเขียวหวานกุ้ง (0.89)	พล่ากุ้ง (0.88)
ผัดผักรวมมิตรกุ้ง	กุ้งผัดหน่อไม้ฝรั่ง (0.89)	ผัดผักรวมมิตร (0.88)	ผัดผักรวมมิตรหมูกรอบ (0.86)	ผัดผักรวมมิตรหมู (0.85)	กุ้งผัดหนำเลี๊ยบ (0.83)
ผักกาดขาวน้ำมันหอย	คะน้าฮ่องกงน้ำมันหอย (0.67)	ผัดเห็ดเข็มทองน้ำมันหอย (0.62)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.61)	หมูน้ำมันหอย (0.61)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.57)
กะเพราเนื้อ	แกงป่าเนื้อ (0.84)	แกงเขียวหวานเนื้อ (0.82)	แกงเขียวหวานเนื้อพริกขี้หนู (0.79)	เนื้อแดดเดียว (0.79)	ลาบเนื้อ (0.74)
น้ำพริกกะปิ	น้ำพริกกะปิปลาทูทอด (0.72)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.66)	ข้าวผัดน้ำพริกลงเรือ (0.49)	น้ำพริกลงเรือ (0.43)	ข้าวผัดน้ำพริกหนุ่ม (0.40)
น้ำพริกลงเรือ	ข้าวผัดน้ำพริกลงเรือ (0.79)	น้ำพริกกะปิ (0.43)	น้ำพริกกะปิปลาทูทอด (0.35)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.33)	ข้าวผัดน้ำพริกหนุ่ม (0.29)
เนื้อปลากะพงนึ่งมะนาว	เนื้อปลากะพงมะนาว (0.92)	ปลากะพงนึ่งมะนาว (0.87)	กะเพราเนื้อปลากะพง (0.86)	เนื้อปลากะพงสามรส (0.85)	ต้มข่าเนื้อปลากะพง (0.85)
โรตีแกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อ (0.90)	ข้าวผัดเขียวหวานเนื้อ (0.82)	แกงเขียวหวานเนื้อพริกขี้หนู (0.81)	แกงป่าเนื้อ (0.79)	ลาบเนื้อ (0.76)
หมูแดดเดียว	แกงป่าหมู (0.92)	หมูสะเต๊ะ (0.89)	แกงเขียวหวานหมู (0.87)	ผัดไทยหมู (0.83)	ลาบหมู (0.83)
กุ้งอบเกลือ	กุ้งอบวุ้นเส้น (0.78)	ต้มข่ากุ้ง (0.63)	แกงป่ากุ้ง (0.62)	ทอดมันกุ้ง (0.61)	แกงเขียวหวานกุ้ง (0.60)
ผัดไทยทะเล	ห่อหมกทะเล (0.81)	กต.ทะเลน้ำพริกเผา (0.76)	ข้าวผัดทะเล (0.75)	แกงส้มทะเล (0.71)	กะเพราทะเล (0.69)
ผัดกะเพราเจ	ขนมผักกาดเจ (0.93)	แกงเขียวหวานเจ (0.91)	ห่อหมกเจ (0.91)	ต้มยำเจ (0.85)	ข้าวผัดเจ (0.84)
ผัดมะกะโรนีกุ้ง	กุ้งผัดหน่อไม้ฝรั่ง (0.86)	ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง (0.84)	กุ้งผัดหนำเลี๊ยบ (0.82)	ผัดผักรวมมิตรกุ้ง (0.78)	ผัดมะกะโรนีหมู (0.75)
กุ้งอบวุ้นเส้น	ลาบวุ้นเส้นกุ้ง (0.79)	กุ้งอบเกลือ (0.78)	ทอดมันกุ้ง (0.72)	ต้มข่ากุ้ง (0.71)	แกงเขียวหวานกุ้ง (0.71)
ยำเนื้อออสเตรเลียย่าง	แกงเขียวหวานเนื้อ (0.65)	ข้าวผัดเขียวหวานเนื้อ (0.65)	ลาบเนื้อ (0.64)	แกงป่าเนื้อ (0.63)	โรตีแกงเขียวหวานเนื้อ (0.62)
ข้าวหน้ากุ้งทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.93)	ข้าวหน้าหมูทอดกระเทียม (0.88)	กุ้งทอดกระเทียมพริกไทย (0.81)	ข้าวหน้าไก่ทอดกระเทียม (0.76)	ข้าวราดกะเพรากุ้ง (0.76)
แกงเขียวหวานหมูพริกขี้หนู	แกงเขียวหวานหมู (0.89)	กต.ผัดแกงเขียวหวานหมู (0.87)	แกงป่าหมู (0.83)	ข้าวผัดน้ำพริกเผาหมู (0.81)	โรตีแกงเขียวหวานหมู (0.81)
สุกี้ยากี้สูตรโบราณหมู	สุกี้ยากี้สูตรโบราณไก่ (0.79)	สุกี้ยากี้สูตรโบราณกุ้ง (0.71)	กต.ผัดแกงเขียวหวานหมู (0.60)	หมูสะเต๊ะ (0.60)	แกงเขียวหวานหมู (0.59)
ทอดมันข้าวโพดเจ	แกงเขียวหวานเจ (0.76)	ผัดกะเพราเจ (0.76)	เต้าหู้ผัดกะเพราเจ (0.76)	ห่อหมกเจ (0.75)	ข้าวผัดเจ (0.72)
ข้าวผัดพริกสดกุ้ง	ข้าวผัดพริกสดปลาหมึก (0.89)	แกงเลียงกุ้งสด (0.83)	ข้าวผัดพริกสดหมู (0.83)	ผัดไทยกุ้งสด (0.83)	ข้าวผัดพริกสดไก่ (0.83)
ข้าวผัดหนำเลี้ยบ	ข้าวผัดกุนเชียง (0.92)	ข้าวผัดหมูยอ (0.90)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.88)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.78)	ข้าวผัดปลาหมึก (0.78)
น้ำเขียวมะนาวโซดา	น้ำมะนาวโซดา (0.92)	น้ำแดงมะนาวโซดา (0.87)	น้ำมะนาว (0.85)	น้ำอัญชัญมะนาวโซดา (0.79)	น้ำมะนาวปั่น (0.72)
เบียร์สิงห์	เบียร์ไฮเนเก้น (0.50)	สลัดแฮม (0.00)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
ผัดวุ้นเส้นดอกไม้จีนเจ	ผัดขนมผักกาดเจ (0.92)	ผัดผักบุ้ง เจ (0.91)	ผัดคะน้าเจ (0.90)	เต้าหู้ผัดถั่วงอกเจ (0.87)	ผัดผักรวมมิตรเจ (0.83)
หอยแมลงภู่นิวซีแลนด์อบหม้อดิน	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.77)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.61)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.59)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.46)	กุ้งอบวุ้นเส้น (0.44)
ข้าวผัดน้ำพริกหนุ่ม	น้ำพริกหนุ่ม (0.78)	ข้าวผัดน้ำพริกลงเรือ (0.65)	น้ำพริกหนุ่มหมูทอด (0.64)	ข้าวผัดหมูยอ (0.59)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.58)
สลัดผักสด	สลัดทูน่า (0.63)	สลัดกุ้งวาซาบิ (0.54)	สลัดไข่ (0.53)	สลัดแฮม (0.46)	สลัดไก่ (0.44)
ก๋วยเตี๋ยวหลอดเจ	กต.ผัดไทยเจ (0.78)	กต.ราดหน้าเจ (0.77)	กต.ต้มยำเจ (0.76)	ส้มตำเจ (0.59)	ต้มยำเจ (0.57)
เต้าหู้ทอดเจ	ปอเปี๊ยะทอดเจ (0.91)	หมูกรอบทอดเจ (0.90)	เต้าหู้และเผือกทอดเจ (0.89)	เผือกทอดเจ (0.86)	ลาบทอดเจ (0.86)
ยำเห็ดเข็มทอง	ผัดเห็ดเข็มทองน้ำมันหอย (0.67)	ยำเห็ดฟาง (0.59)	ข้าวอบเห็ดหอม (0.41)	เมี่ยงเห็ด (0.37)	ต้มโคล้งเห็ดฟาง (0.36)
แกงส้มเนื้อปลากะพงไข่ชะอม	แกงส้มเนื้อปลากะพง ทอด (0.88)	กะเพราเนื้อปลากะพง (0.86)	ต้มข่าเนื้อปลากะพง (0.85)	เนื้อปลากะพงสามรส (0.85)	ต้มยำเนื้อปลากะพง (0.84)
ไข่เจียวเนื้อปู	ข้าวราดไข่เจียวเนื้อปู (0.81)	เนื้อปูไข่ข้น (0.78)	เนื้อปูผัดผงกะหรี่ (0.74)	ข้าวผัดเขียวหวานเนื้อ (0.71)	เนื้อปูผัดพริกไทยดำ (0.70)
ก๋วยเตี๋ยวผัดซีอิ๊วทะเล	ข้าวผัดทะเล (0.68)	ผัดไทยทะเล (0.64)	ห่อหมกทะเล (0.62)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.62)	กะเพราทะเล (0.60)
ข้าวหน้าปลาหมึกทอดกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.93)	ข้าวหน้าหมูทอดกระเทียม (0.89)	ข้าวหน้าไก่ทอดกระเทียม (0.80)	ปลาหมึกทอดกระเทียมพริกไทย (0.77)	กุ้งทอดกระเทียมพริกไทย (0.73)
แกงจืดเต้าหู้วุ้นเส้นสาหร่ายเจ	แกงจืดเต้าหู้สาหร่ายเจ (0.95)	เต้าหู้ผัดกะเพราเจ (0.78)	เต้าหู้ผัดถั่วงอกเจ (0.71)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.68)	ยำวุ้นเส้นเจ (0.67)
แกงเขียวหวานเนื้อพริกขี้หนู	แกงเขียวหวานเนื้อ (0.88)	แกงป่าเนื้อ (0.82)	โรตีแกงเขียวหวานเนื้อ (0.81)	กะเพราเนื้อ (0.79)	ข้าวผัดเขียวหวานเนื้อ (0.78)
ไก่ทอดกระเทียมพริกไทย	ซี่โครงหมูทอดกระเทียมพริกไทย (0.86)	หมูทอดกระเทียมพริกไทย (0.73)	ปลาหมึกทอดกระเทียมพริกไทย (0.72)	ข้าวผัดกระเทียม (0.71)	เต้าหู้ผัดพริกกระเทียม (0.68)
ผัดไทยกุ้งแม่น้ำ	แกงป่ากุ้ง (0.75)	ต้มข่ากุ้ง (0.73)	ทอดมันกุ้ง (0.73)	แกงเขียวหวานกุ้ง (0.72)	กต.ผัดแกงเขียวหวานกุ้ง (0.72)
สลัดกุ้งวาซาบิ	ต้มข่ากุ้ง (0.77)	แกงเขียวหวานกุ้ง (0.75)	แกงป่ากุ้ง (0.75)	ข้าวผัดกุ้ง (0.74)	ทอดมันกุ้ง (0.74)
แกงเขียวหวานไก่	กต.ผัดแกงเขียวหวานไก่ (0.96)	แกงป่าไก่ (0.91)	ต้มข่าไก่ (0.91)	โรตีแกงเขียวหวานไก่ (0.90)	มัสมั่นไก่ (0.90)
สุกี้ยากี้สูตรโบราณทะเล	สุกี้ยากี้สูตรโบราณไก่ (0.54)	สุกี้ยากี้สูตรโบราณกุ้ง (0.53)	สุกี้ยากี้สูตรโบราณหมู (0.51)	ผัดไทยทะเล (0.45)	กต.ทะเลน้ำพริกเผา (0.45)
แกงป่าไก่	ต้มข่าไก่ (0.95)	มัสมั่นไก่ (0.93)	แกงเขียวหวานไก่ (0.91)	ผัดไทยไก่ (0.86)	ต้มยำไก่ (0.85)
กาแฟเย็น	กาแฟร้อน (0.58)	ลาเต้ (0.24)	น้ำส้มคั้น (0.12)	ไอศครีมช็อกโกแลต (0.10)	ไอศครีมวานิลา (0.05)
กุ้งแกะ	ต้มข่ากุ้ง (0.76)	ทอดมันกุ้ง (0.76)	แกงป่ากุ้ง (0.75)	แกงเขียวหวานกุ้ง (0.71)	พล่ากุ้ง (0.68)
ผัดผักสี่สหายเจ	ผัดผักรวมมิตรเจ (0.81)	ผัดผักบุ้ง เจ (0.76)	ผัดคะน้าเจ (0.75)	เต้าหู้ผัดถั่วงอกเจ (0.74)	ผัดขนมผักกาดเจ (0.73)
ข้าวผัดทะเล	ผัดไทยทะเล (0.75)	ห่อหมกทะเล (0.74)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.73)	กต.ผัดซีอิ๊วทะเล (0.68)	ยำทะเล (0.68)
ซี่โครงหมูทอดกระเทียมพริกไทย	ไก่ทอดกระเทียมพริกไทย (0.86)	ปลาหมึกทอดกระเทียมพริกไทย (0.69)	ข้าวผัดกระเทียม (0.68)	เต้าหู้ผัดพริกกระเทียม (0.66)	หมูทอดกระเทียมพริกไทย (0.64)
แกงส้มปลาทูน่า	แกงส้มปลากะพง ตัว (0.76)	ปลาเปรี้ยวหวาน (0.76)	ปลากะพงผัดฉ่า (0.74)	ปลากะพงสามรส (0.73)	ปลากะพงแป๊ะซะ (0.73)
ปลาช่อนแป๊ะซะ	ปลาช่อนแดดเดียว (0.83)	พล่าปลาช่อน (0.73)	แกงส้มปลาช่อน ทอด (0.52)	ปลากะพงแป๊ะซะ (0.52)	ปลากะพงผัดฉ่า (0.52)
ปลาเปรี้ยวหวาน	แกงส้มปลาทูน่า (0.76)	ปลากะพงสามรส (0.75)	ปลากะพงผัดฉ่า (0.75)	ปลากะพงแป๊ะซะ (0.75)	ปลากะพงทอดน้ำปลา (0.64)
ผัดผักกะเฉด	ผัดผักกะเฉดไฟแดง (0.93)	เส้นหมี่ผัดกะเฉด (0.88)	ยำผักกะเฉด (0.83)	เส้นหมี่ผัดกะเฉดไก่ (0.80)	เส้นหมี่ผัดกะเฉดกุ้ง (0.80)
ยำเอ็นหมู	ต้มยำเอ็นหมู (0.87)	ยำคอหมูย่าง (0.71)	ลาบหมู (0.68)	แกงเขียวหวานหมู (0.68)	แกงป่าหมู (0.67)
ส้มตำเคลกรอบ	สลัดแฮม (0.00)	นมชมพู (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)	พล่ากุ้ง (0.00)	ต้มยำเนื้อปลากะพง (0.00)
ข้าวต้มเนื้อปลากระพง	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.91)	ต้มข่าเนื้อปลากะพง (0.74)	เนื้อปลากะพงสามรส (0.73)	ต้มยำเนื้อปลากะพง (0.73)	กะเพราเนื้อปลากะพง (0.72)
สปาเก็ตตี้กุ้ง	สปาเก็ตตี้หมู (0.67)	สปาเก็ตตี้ไก่ (0.66)	ต้มข่ากุ้ง (0.65)	สลัดกุ้งวาซาบิ (0.63)	แกงเขียวหวานกุ้ง (0.63)
ข้าวผัดเขียวหวานปลากราย	แกงเขียวหวานลูกชิ้นปลากราย (0.85)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.82)	แกงป่าปลากราย (0.82)	ขนมจีบปลากราย (0.78)	ปลากะพงผัดฉ่า (0.64)
ปูนิ่มทอดกระเทียม	ปูนิ่มทอดกรอบ (0.72)	ปูนิ่มผัดพริกไทยดำ (0.67)	กุ้งทอดกระเทียมพริกไทย (0.67)	หมูทอดกระเทียมพริกไทย (0.67)	ปลาหมึกทอดกระเทียมพริกไทย (0.66)
สปาเก็ตตี้ขี้เมาหมู	สปาเก็ตตี้หมู (0.94)	สปาเก็ตตี้ไก่ (0.72)	โรตีแกงเขียวหวานหมู (0.61)	สปาเก็ตตี้กุ้ง (0.60)	กต.ผัดแกงเขียวหวานหมู (0.60)
ปลากะพงนึ่งบ๊วย	ปลากะพงนึ่งมะนาว (0.85)	ปลากะพงนึ่งซีอิ๊ว (0.85)	ปลากะพงแป๊ะซะ (0.75)	ปลากะพงสามรส (0.75)	ปลากะพงผัดฉ่า (0.75)
ลาบไก่	ลาบวุ้นเส้นไก่ (0.88)	แกงป่าไก่ (0.85)	ต้มข่าไก่ (0.81)	แกงเขียวหวานไก่ (0.80)	มัสมั่นไก่ (0.80)
ข้าวราดไข่เจียวเนื้อปู	ไข่เจียวเนื้อปู (0.81)	ข้าวราดกะเพราเนื้อชัคโรล (0.77)	ข้าวราดกะเพราเนื้อปลากะพง (0.76)	ข้าวราดไข่เจียว (0.75)	เนื้อปูไข่ข้น (0.69)
เต้าหู้ผัดถั่วงอกเจ	ผัดผักบุ้ง เจ (0.88)	ผัดคะน้าเจ (0.87)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.87)	ผัดขนมผักกาดเจ (0.87)	ผัดผักรวมมิตรเจ (0.85)
ยำหอยนางรม	ยำปลาหมึก (0.81)	ยำกุนเชียง (0.80)	ยำไส้กรอก (0.77)	ยำทูน่า (0.76)	ยำตะไคร้ (0.72)
แกงเขียวหวานยอดมะพร้าวเจ	แกงเผ็ดยอดมะพร้าวเจ (0.97)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.71)	แกงเขียวหวานเจ (0.54)	ทอดมันข้าวโพดเจ (0.51)	ห่อหมกเจ (0.47)
ยำปลาหมึก	ยำหอยนางรม (0.81)	ยำกุนเชียง (0.77)	ยำไส้กรอก (0.75)	ยำทูน่า (0.71)	ข้าวผัดปลาหมึก (0.68)
ก๋วยเตี๋ยวผัดซีอิ๊วกุ้ง	ข้าวผัดซีอิ๊วกุ้ง (0.93)	กต.ผัดแกงเขียวหวานกุ้ง (0.81)	ต้มข่ากุ้ง (0.80)	ข้าวผัดน้ำพริกเผากุ้ง (0.79)	แกงเขียวหวานกุ้ง (0.79)
ก๋วยเตี๋ยวผัดซีอิ๊วเนื้อ	แกงเขียวหวานเนื้อ (0.77)	ข้าวผัดเขียวหวานเนื้อ (0.75)	แกงเขียวหวานเนื้อพริกขี้หนู (0.74)	แกงป่าเนื้อ (0.74)	โรตีแกงเขียวหวานเนื้อ (0.70)
ผัดมะกะโรนีไก่	ผัดมะกะโรนีหมู (0.82)	ผัดมะกะโรนีกุ้ง (0.74)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.71)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.69)	ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง (0.68)
ลาบวุ้นเส้นกุ้ง	ลาบกุ้ง (0.90)	แกงเขียวหวานกุ้ง (0.80)	แกงป่ากุ้ง (0.80)	กต.ผัดแกงเขียวหวานกุ้ง (0.79)	กุ้งอบวุ้นเส้น (0.79)
ข้าวผัดน้ำพริกลงเรือ	น้ำพริกลงเรือ (0.79)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.70)	ข้าวผัดหมูยอ (0.66)	ข้าวผัดกุนเชียง (0.65)	ข้าวผัดน้ำพริกหนุ่ม (0.65)
ผัดผักรวมมิตรหมู	ผัดผักรวมมิตรหมูกรอบ (0.89)	ผัดผักรวมมิตร (0.88)	ผัดผักรวมมิตรกุ้ง (0.85)	ผัดมะกะโรนีหมู (0.77)	ข้าวผัดน้ำพริกเผาหมู (0.75)
ก๋วยเตี๋ยวผัดขี้เมาหมู	ผัดไทยหมู (0.86)	กต.ราดหน้าหมูนุ่ม (0.84)	หมูสะเต๊ะ (0.82)	แกงป่าหมู (0.81)	กต.ผัดแกงเขียวหวานหมู (0.81)
ปลาหมึกผัดไข่เค็ม	ปลาหมึกผัดกระเทียม (0.84)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.81)	กุ้งผัดหน่อไม้ฝรั่ง (0.80)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.78)	กะหล่ำปลีผัดน้ำปลา (0.78)
ข้าวต้มกุ้ง	แกงป่ากุ้ง (0.86)	ต้มข่ากุ้ง (0.86)	ทอดมันกุ้ง (0.83)	แกงเขียวหวานกุ้ง (0.83)	ข้าวผัดกุ้ง (0.82)
มะยงชิดลอยแก้ว	ลิ้นจี่ลอยแก้ว (0.70)	สาคูแคนตาลูป (0.37)	เฉาก๊วย ลูกชิด ขนุน (0.29)	มะพร้าวอ่อนหวานเย็น (0.27)	ข้าวอบสับปะรด (0.24)
สุกี้ยากี้สูตรโบราณไก่	สุกี้ยากี้สูตรโบราณหมู (0.79)	สุกี้ยากี้สูตรโบราณกุ้ง (0.69)	กต.ผัดแกงเขียวหวานไก่ (0.54)	สุกี้ยากี้สูตรโบราณทะเล (0.54)	แกงเขียวหวานไก่ (0.52)
ยำกุนเชียง	ยำไส้กรอก (0.87)	ยำตะไคร้ (0.81)	ยำหอยนางรม (0.80)	ยำวุ้นเส้น (0.78)	ยำปลาหมึก (0.77)
ข้าวผัดน้ำพริกเผากุ้ง	ข้าวผัดกุ้ง (0.97)	ข้าวผัดเขียวหวานกุ้ง (0.96)	ข้าวผัดซีอิ๊วกุ้ง (0.91)	กต.ผัดแกงเขียวหวานกุ้ง (0.88)	แกงเขียวหวานกุ้ง (0.87)
ไอศกรีมวานิลา	ไอศครีมช็อกโกแลต (0.87)	ไอศครีมกะทิสด (0.55)	มะพร้าวอ่อนหวานเย็น (0.35)	ข้าวอบสัปปะรด (0.25)	สาคูแคนตาลูป (0.19)
ปลาหมึกผัดกระเทียม	เต้าหู้ผัดพริกกระเทียม (0.89)	ปลาหมึกผัดไข่เค็ม (0.84)	ปลาหมึกทอดกระเทียมพริกไทย (0.82)	กะหล่ำปลีผัดน้ำปลา (0.77)	ข้าวผัดกระเทียม (0.75)
แกงจืดผักกาดขาวหมูสับ	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.65)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.65)	แกงจืดหมูสับสาหร่าย (0.64)	แกงจืดไข่น้ำ (0.52)	ข้าวต้มหมูสับ (0.48)
เห็ดสี่สหายเจ	ต้มข่าเห็ดเจ (0.69)	ผัดกะเพราเห็ดเจ (0.67)	ต้มยำเห็ดเจ (0.61)	ผัดผักสี่สหายเจ (0.59)	ยำเห็ดฟางเจ (0.55)
ปลาช่อนทอดส้มตำ	แกงส้มปลาช่อน ทอด (0.85)	ลาบทอด (0.77)	ปลาทูทอด (0.76)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.73)	ผัดไทยเกี๊ยวทอด (0.73)
ส้มตำกุ้งสด	ผัดไทยกุ้งสด (0.93)	แกงเลียงกุ้งสด (0.90)	ข้าวผัดพริกสดกุ้ง (0.82)	ยำคะน้ากุ้งสด (0.80)	แกงป่ากุ้ง (0.72)
ผัดมะกะโรนีหมู	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.84)	ผัดมะกะโรนีไก่ (0.82)	ผัดผักรวมมิตรหมู (0.77)	ผัดมะกะโรนีกุ้ง (0.75)	ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง (0.69)
เห็ดรวมทอดเจ	ผัดเห็ดรวมเจ (0.80)	ยำเห็ดรวมเจ (0.76)	เต้าหู้ทอดเจ (0.67)	ปอเปี๊ยะทอดเจ (0.64)	หมูกรอบทอดเจ (0.62)
หมูน้ำตก	แกงป่าหมู (0.65)	ลาบหมู (0.61)	หมูสะเต๊ะ (0.60)	หมูแดดเดียว (0.60)	ผัดไทยหมู (0.59)
ต้มยำกุ้งยอดมะพร้าวอ่อน	แกงเผ็ดยอดมะพร้าวกุ้ง (0.51)	แกงเผ็ดยอดมะพร้าวหมู (0.47)	แกงเผ็ดยอดมะพร้าวไก่ (0.44)	แกงเขียวหวานยอดมะพร้าวเจ (0.27)	แกงเผ็ดยอดมะพร้าวเจ (0.22)
เฉาก๊วยนมชมพู	นมชมพู (0.87)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.10)	เฉาก๊วย ลูกชิด ขนุน (0.09)	น้ำเก็กฮวยรสน้ำผึ้ง (0.09)	เนื้อปลากะพงมะนาว (0.05)
กุ้งผัดผงกะหรี่	กุ้งผัดหน่อไม้ฝรั่ง (0.84)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.83)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.81)	กุ้งผัดหนำเลี๊ยบ (0.81)	ผัดผักรวมมิตรกุ้ง (0.77)
แปะก๋วย	แปะก๋วย 3 กระปุก (1.00)	แปะก๋วยซอง (0.72)	แปะก๋วยกระปุก (0.67)	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)
ข้าวต้มกระดูกหมู	ต้มแซ่บกระดูกหมู (0.77)	ต้มแซบกระดูกหมูอ่อน (0.73)	แกงป่าหมู (0.72)	หมูสะเต๊ะ (0.70)	หมูแดดเดียว (0.68)
ปลากะพงแป๊ะซะ	ปลากะพงสามรส (0.97)	ปลากะพงผัดฉ่า (0.97)	ปลากะพงทอดน้ำปลา (0.80)	แกงส้มปลากะพง ตัว (0.78)	ปลากะพงนึ่งซีอิ๊ว (0.76)
ต้มยำเห็ดเจ	ต้มข่าเห็ดเจ (0.91)	ผัดกะเพราเห็ดเจ (0.90)	ยำเห็ดฟางเจ (0.84)	ต้มยำเจ (0.76)	เต้าหู้ผัดกะเพราเจ (0.73)
มะยงชิดปั่น	มะม่วงปั่น (0.81)	น้ำส้มปั่น (0.75)	มะม่วงมะพร้าวปั่น (0.53)	น้ำแคนตาลูปปั่น (0.43)	น้ำแตงโมปั่น (0.41)
ข้าวอบสัปปะรด	ข้าวอบสับปะรด (0.78)	สาคูแคนตาลูป (0.45)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.39)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.37)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.36)
ต้มแซ่บกระดูกหมู	ต้มแซบกระดูกหมูอ่อน (0.89)	ต้มแซ่บหมูนุ่ม (0.80)	ต้มแซ่บหมูเด้ง (0.79)	ข้าวต้มกระดูกหมู (0.77)	แกงป่าหมู (0.64)
ก๋วยเตี๋ยวต้มยำเจ	กต.ผัดไทยเจ (0.93)	กต.ราดหน้าเจ (0.88)	ต้มยำเจ (0.79)	กต.หลอดเจ (0.76)	ส้มตำเจ (0.68)
ปลาช่อนนึ่งมะนาว	ปลาหมึกนึ่งมะนาว (0.86)	ปลากะพงนึ่งมะนาว (0.80)	แกงส้มปลาช่อน นึ่ง (0.73)	กุ้งนึ่งกระเทียม (0.69)	เนื้อปลากะพงนึ่งมะนาว (0.68)
