label	1st	2nd	3rd	4th	5th
กต.ราดหน้ากุ้ง	กต.ราดหน้าไก่ (0.90)	กต.ราดหน้าทะเล (0.68)	ข้าวผัดไก่ (0.67)	ส้มตำไทย (0.62)	เนื้อแดดเดียว (0.61)
น้ำทะเล	แกงเขียวหวานเจ (1.00)	ต้มยำเห็ดเจ (1.00)	ต้มข่าไก่ (1.00)	ปลากะพงนึ่งมะนาว (0.99)	ข้าวต้มหมูสับ (0.99)
ข้าวผัดไข่	ยำมะม่วง (0.80)	ทอดมันกุ้ง (0.72)	ยำกุนเชียง (0.71)	ข้าวผัดซีอิ๊วไก่ (0.67)	หมูสะเด็ด (0.66)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.94)	เต้าหู้ผัดกะเพราเจ (0.94)	ปลากะพงสามรส (0.93)	เต้าหู้ผัดพริกกระเทียม (0.91)	โรตีแกงเขียวหวานไก่ (0.91)
กุ้งผัดเม็ดมะม่วงหิมพานต์	ข้าวผัดซีอิ๊วหมู (1.00)	ออส่วนกระทะร้อน (1.00)	พล่าปลาช่อน (1.00)	ปลากะพงมหัสจรรย์ (1.00)	ข้าวผัดเขียวหวานกุ้ง (1.00)
กต.ผัดซีอิ๊วเจ	ผัดไทยกุ้งสด (0.94)	ปอเปี๊ยะบานาน่าลีฟ (0.92)	ซี่โครงขลุกขลิก (0.92)	กต.ทรงเครื่อง (0.91)	ปลาดอรี่ขี้เมากะเพรากรอบ (0.91)
กุ้งนึ่งกระเทียม	ข้าวผัดพริกสดปลาหมึก (0.99)	ต้มแซ่บกระดูกหมู (0.99)	เต้าหู้ทอดเจ (0.99)	ผัดไทยทะเล (0.98)	ถั่วแขกผัดกาน่าฉ่ายเจ (0.98)
ข้าวผัดไก่	ส้มตำไทย (0.73)	ข้าวผัดกุ้ง (0.72)	ไก่มะนาว (0.70)	กต.ราดหน้าไก่ (0.70)	กต.ราดหน้ากุ้ง (0.67)
ต้มข่ากุ้ง	พล่ากุ้ง (0.67)	กุ้งผัดหน่อไม้ฝรั่ง (0.67)	น้ำมะนาวโซดา (0.65)	ข้าวผัดซีอิ๊วกุ้ง (0.60)	น้ำเขียวมะนาวโซดา (0.58)
ผัดผักรวมมิตรกุ้ง	ผัดผักรวมมิตรหมู (1.00)	สปาเก็ตตี้ขี้เมาหมู (0.99)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.99)	น้ำพริกกะปิปลาทูทอด (0.98)	ข้าวผัดผงกระหรี่หมู (0.98)
ผักกาดขาวน้ำมันหอย	น้ำเก็กฮวยรสน้ำผึ้ง (0.78)	ยำถั่วพลู (0.77)	ข้าวผัดซีอิ๊วไก่ (0.73)	ไอศครีมชาไทย (0.73)	กุ้งผัดหน่อไม้ฝรั่ง (0.72)
กะเพราเนื้อ	ไข่เจียวหอยนางรม (1.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.99)	ข้าวราดไข่เจียวเนื้อปู (0.99)	ข้าวหน้ากุ้งทอดกระเทียม (0.99)	โรตีแกงเขียวหวานเนื้อ (0.98)
น้ำพริกกะปิ	ข้าวผัดผงกระหรี่กุ้ง (0.95)	ข้าวผัดซีอิ๊วปลาหมึก (0.95)	ปลาหมึกผัดกระเทียม (0.95)	น้ำพริกกะปิปลาทูทอด (0.94)	ข้าวผัดผงกระหรี่หมู (0.94)
น้ำพริกลงเรือ	กต.ทะเลน้ำพริกเผา (1.00)	มะม่วงมะพร้าวปั่น (0.99)	ข้าวราดกะเพราหมู (0.99)	น้ำมะตูม (0.99)	แกงป่ากุ้ง (0.99)
เนื้อปลากะพงนึ่งมะนาว	ผัดมะกะโรนีหมู (1.00)	ผัดมะกะโรนีไก่ (1.00)	ผัดผักกะเฉด (1.00)	ผัดมะกะโรนีกุ้ง (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)
โรตีแกงเขียวหวานเนื้อ	แกงเผ็ดยอดมะพร้าวหมู (1.00)	ข้าวหน้าหมูทอดกระเทียม (0.99)	ปลาหมึกทอดกระเทียมพริกไทย (0.99)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.99)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.98)
หมูแดดเดียว	เนื้อแดดเดียว (0.69)	กต.ราดหน้าทะเล (0.69)	ข้าวผัดกุ้ง (0.69)	ผัดผักบุ้งไฟแดง (0.68)	ข้าวผัดมันกุ้ง (0.67)
กุ้งอบเกลือ	ปลากะพงมหัสจรรย์ (1.00)	ข้าวอบสับปะรด (1.00)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (1.00)	ข้าวผัดซีอิ๊วหมู (1.00)	ออส่วนกระทะร้อน (1.00)
ผัดไทยทะเล	แกงจืดลูกรอก (1.00)	ขาหมูทอดส้มตำ (1.00)	ต้มแซ่บหมูเด้ง (1.00)	ต้มแซ่บกระดูกหมู (0.99)	ข้าวผัดพริกสดกุ้ง (0.99)
fruitlover	Evian (1.00)	ยำทะเล (1.00)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (1.00)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (1.00)	ปลาดุกฟูขี้เมากะเพรากรอบ (1.00)
ผัดกะเพราเจ	เส้นหมี่ผัดกะเฉดทะเล (1.00)	ผัดกะเพราเห็ดเจ (0.98)	ลาบวุ้นเส้นหมู (0.98)	เส้นหมี่ผัดกะเฉดหมู (0.98)	เส้นหมี่ผัดกะเฉดเจ (0.98)
ผัดมะกะโรนีกุ้ง	ผัดมะกะโรนีไก่ (1.00)	แปะก๋วยซอง (1.00)	ข้าวราดกะเพราทะเล (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)	ผัดมะกะโรนีหมู (1.00)
กุ้งอบวุ้นเส้น	ผัดไทยกุ้งแม่น้ำ (1.00)	มัสมั่นไก่ (1.00)	ข้าวราดกะเพราทะเล (1.00)	ยำเห็ดเข็มทอง (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)
ยำเนื้อออสเตรเลียย่าง	ยำไส้กรอก (0.93)	เต้าหู้ผัดกะเพราเจ (0.90)	กะหล่ำปลีผัดน้ำปลา (0.88)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.86)	กะเพราหมูสับเจ (0.86)
ข้าวหน้ากุ้งทอดกระเทียม	ข้าวราดไข่เจียวเนื้อปู (0.99)	กะเพราเนื้อ (0.99)	ไข่เจียวหอยนางรม (0.99)	ปลาหมึกทอดกระเทียมพริกไทย (0.99)	ไก่ห่อใบเตย (0.98)
แกงเขียวหวานหมูพริกขี้หนู	เผือกทอดเจ (0.98)	ลาบทอดเจ (0.98)	ปลากะพงทอดกระเทียม (0.97)	ไข่เจียวเนื้อปู (0.97)	แกงเผ็ดยอดมะพร้าวเจ (0.95)
สุกี้ยากี้สูตรโบราณหมู	สุกี้ยากี้สูตรโบราณไก่ (0.99)	แกงส้มปลากะพง ตัว (0.99)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.98)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.98)	ข้าวผัดพริกสดหมู (0.98)
ทอดมันข้าวโพดเจ	ต้มแซ่บหมูนุ่ม (0.96)	เห็ดรวมทอดเจ (0.96)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.93)	ยำเห็ดเข็มทอง (0.93)	แปะก๋วยซอง (0.93)
ข้าวผัดพริกสดกุ้ง	ต้มแซ่บหมูเด้ง (1.00)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (1.00)	แกงจืดลูกรอก (0.99)	ต้มแซ่บกระดูกหมู (0.99)	ขาหมูทอดส้มตำ (0.99)
ข้าวผัดหนำเลี้ยบ	ปอเปี๊ยะทอดเจ (1.00)	ข้าวราดไข่เจียวหมูสับ (0.97)	ไข่เจียวหมูสับ (0.96)	ทอดมันข้าวโพดกุ้งสับ (0.90)	ยำปลาหมึก (0.90)
น้ำเขียวมะนาวโซดา	กุ้งผัดหน่อไม้ฝรั่ง (0.83)	ข้าวผัดซีอิ๊วกุ้ง (0.82)	น้ำอัญชัญมะนาวโซดา (0.78)	มะพร้าวอ่อนหวานเย็น (0.77)	ยำถั่วพลู (0.77)
เบียร์สิงห์	น้ำแตงโมปั่น (0.93)	กาแฟเย็น (0.85)	โกโก้เย็น (0.83)	กต.ผัดไทยเจ (0.81)	เห็ดสี่สหายเจ (0.81)
ผัดวุ้นเส้นดอกไม้จีนเจ	เต้าหู้ผัดถั่วงอกเจ (1.00)	ผัดมะกะโรนีหมู (1.00)	ผัดมะกะโรนีไก่ (1.00)	แปะก๋วยซอง (1.00)	ผัดผักกะเฉด (1.00)
หอยแมลงภู่นิวซีแลนด์อบหม้อดิน	ต้มข่าเห็ดเจ (0.98)	สลัดกุ้งวาซาบิ (0.98)	ข้าวผัดปู (0.96)	เนื้อน้ำตก (0.95)	แกงเขียวหวานลูกชิ้นปลากราย (0.95)
ข้าวผัดน้ำพริกหนุ่ม	กะเพรากุ้ง (0.91)	กะเพราหมูกรอบ (0.90)	หมูกรอบผัดพริกเกลือ (0.88)	กะเพราหมู (0.86)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.85)
สลัดผักสด	ปลากะพงนึ่งบ๊วย (1.00)	แกงส้มชะอมไข่ (0.99)	ข้าวต้มหมูสับ (0.97)	สุกี้ยากี้สูตรโบราณกุ้ง (0.97)	ปลากะพงนึ่งมะนาว (0.96)
กต.หลอดเจ	กต.หมูสับ (0.98)	กต.หลอดลุยสวน (0.97)	กต.ราดหน้าหมูนุ่ม (0.95)	กต.หลอดทรงเครื่อง (0.95)	กต.เนื้อสับ (0.95)
เต้าหู้ทอดเจ	ต้มแซ่บกระดูกหมู (0.99)	ข้าวผัดพริกสดกุ้ง (0.99)	กุ้งนึ่งกระเทียม (0.99)	ต้มแซ่บหมูเด้ง (0.99)	ผัดไทยทะเล (0.98)
ยำเห็ดเข็มทอง	ผัดไทยกุ้งแม่น้ำ (1.00)	แปะก๋วยซอง (1.00)	กุ้งอบวุ้นเส้น (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)	ข้าวราดกะเพราทะเล (1.00)
แกงส้มเนื้อปลากะพง ไข่ชะอม	แกงส้มเนื้อปลากะพง ทอด (1.00)	ยำผักบุ้งกรอบเจ (1.00)	แกงส้มเนื้อปลากะพง ไม่ทอด (1.00)	ขาหมูทอดส้มตำ (0.99)	ผัดไทยทะเล (0.99)
ไข่เจียวเนื้อปู	เผือกทอดเจ (0.99)	แกงเขียวหวานหมูพริกขี้หนู (0.97)	ลาบทอดเจ (0.96)	ปลากะพงทอดกระเทียม (0.95)	แกงเผ็ดยอดมะพร้าวเจ (0.93)
กต.ผัดซีอิ๊วทะเล	กต.ผัดซีอิ๊วเนื้อ (0.97)	ผัดผักสี่สหายเจ (0.97)	กต.ผัดไทยเจ (0.96)	กต.ราดหน้าเนื้อ (0.96)	ผัดเห็ดรวม (0.95)
ข้าวหน้าปลาหมึกทอดกระเทียม	ส้มตำเจ (0.99)	แกงเลียงกุ้งสด (0.97)	น้ำส้มปั่น (0.97)	ยำชะพลูกรอบ (0.96)	ต้มยำเนื้อปลากะพง (0.96)
แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.98)	แกงเผ็ดยอดมะพร้าวไก่ (0.98)	ลาบทอด (0.98)	ข้าวหน้าไก่ทอดกระเทียม (0.97)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.97)
แกงเขียวหวานเนื้อพริกขี้หนู	แกงจืดเต้าหู้สาหร่ายเจ (0.90)	แกงเขียวหวานหมูพริกขี้หนู (0.89)	ปลากะพงทอดกระเทียม (0.89)	แกงเขียวหวานลูกชิ้นปลากราย (0.86)	ลาบทอดเจ (0.86)
ไก่ทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.99)	ปูนิ่มผัดพริกไทยดำ (0.98)	น้ำปลาเห็ดฟาง (0.97)	ลาบวุ้นเส้นกุ้ง (0.97)	ข้าวผัดผงกระหรี่ไก่ (0.97)
ผัดไทยกุ้งแม่น้ำ	กุ้งอบวุ้นเส้น (1.00)	ยำเห็ดเข็มทอง (1.00)	แปะก๋วยซอง (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)	ผัดมะกะโรนีกุ้ง (1.00)
สลัดกุ้งวาซาบิ	ต้มข่าเห็ดเจ (0.98)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.98)	ข้าวผัดปู (0.98)	เนื้อน้ำตก (0.96)	แกงเขียวหวานลูกชิ้นปลากราย (0.95)
แกงเขียวหวานไก่	แกงเขียวหวานหมู (0.99)	เต้าหู้น้ำแดง (0.98)	แกงเขียวหวานเนื้อ (0.98)	เฉาก๊วย ลูกชิด ขนุน (0.98)	ข้าวผัดเขียวหวานเนื้อ (0.96)
สุกี้ยากี้สูตรโบราณทะเล	ส้มตำคอหมูย่าง (0.96)	ข้าวผัดพริกสดไก่ (0.96)	ข้าวราดไข่เจียว (0.87)	ปลาหมึกนึ่งมะนาว (0.86)	ยำวุ้นเส้นพม่า (0.84)
แกงป่าไก่	กาแฟร้อน (0.94)	ชาไทย (0.94)	ข้าวผัดน้ำพริกเผาไก่ (0.94)	ผัดไทยห่อไข่ (0.93)	แกงป่าหมู (0.92)
กาแฟเย็น	ต้มยำเอ็นหมู (0.91)	ผัดผักสี่สหายเจ (0.90)	ข้าวผัดน้ำพริกเผาหมู (0.90)	ข้าวผัดน้ำพริกเผากุ้ง (0.90)	ข้าวผัดน้ำพริกลงเรือ (0.90)
กุ้งแกะ 5 ตัว	ทอดมันปลา (0.72)	น้ำอัญชัญ (0.69)	ไอศครีมชาไทย (0.69)	ขนมจีบปลากราย (0.67)	แพนงกุ้ง (0.67)
ผัดผักสี่สหายเจ	กต.ผัดซีอิ๊วเนื้อ (0.98)	กต.ผัดซีอิ๊วทะเล (0.97)	ข้าวราดหน้าหมูน้ำมันหอย (0.96)	กต.ราดหน้าเนื้อ (0.95)	ผัดเห็ดรวม (0.95)
ข้าวผัดทะเล	ข้าวผัดเจ (0.71)	ผัดไทยไก่ (0.70)	ข้าวผัดมันกุ้ง (0.66)	ข้าวอบสัปปะรด (0.64)	ข้าวผัดอเมริกัน (0.63)
ซี่โครงหมูทอดกระเทียมพริกไทย	ข้าวหน้าหมูทอดกระเทียม (1.00)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (1.00)	แกงเผ็ดยอดมะพร้าวกุ้ง (1.00)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (1.00)	fruitlover (0.99)
แกงส้มปลาทูน่า	สลัดไก่ (0.96)	ปลากะพงทอดน้ำปลา (0.94)	ยำเอ็นหมู (0.91)	ข้าวอบเห็ดหอม (0.84)	หมี่ซั่วเจ (0.83)
ปลาช่อนแป๊ะซะ	กะเพราไก่ (1.00)	แพนงเนื้อ (1.00)	น้ำอัญชัญมะนาว (1.00)	น้ำแดงมะนาวโซดา (1.00)	หมูสะเต๊ะ (1.00)
ปลาเปรี้ยวหวาน	ส้มตำกุ้งสด (0.98)	ปีกไก่ทอดสมุนไพร (0.97)	แกงเขียวหวานยอดมะพร้าวเจ (0.87)	ส้มตำคอหมูย่าง (0.87)	ยำผักบุ้งกรอบ (0.86)
ผัดผักกะเฉด	ผัดมะกะโรนีหมู (1.00)	เนื้อปลากะพงนึ่งมะนาว (1.00)	ผัดมะกะโรนีไก่ (1.00)	เฉาก๊วย ชาไทย (1.00)	ผัดวุ้นเส้นดอกไม้จีนเจ (1.00)
ยำเอ็นหมู	ปลากะพงทอดน้ำปลา (0.98)	สลัดไก่ (0.95)	ปลากะพงนึ่งซีอิ๊ว (0.92)	ข้าวอบเห็ดหอม (0.92)	แกงส้มปลาทูน่า (0.91)
ส้มตำเคลกรอบ	ข้าวราดกะเพราทะเล (1.00)	มัสมั่นไก่ (1.00)	กุ้งอบวุ้นเส้น (1.00)	ผัดมะกะโรนีไก่ (1.00)	แปะก๋วยซอง (1.00)
ข้าวต้มเนื้อปลากระพง	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.99)	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.98)	ข้าวหน้าไก่ทอดกระเทียม (0.98)	แกงเผ็ดยอดมะพร้าวไก่ (0.97)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.97)
สปาเก็ตตี้กุ้ง	น้ำส้มคั้น (0.80)	แกงส้มกุ้ง (0.74)	น้ำมะพร้าว (0.73)	ข้าวผัดซีอิ๊วกุ้ง (0.73)	น้ำเขียวมะนาวโซดา (0.71)
ข้าวผัดเขียวหวานปลากราย	ข้าวผัดปลาหมึก (0.97)	ผัดคะน้าเจ (0.97)	ต้มข่าเนื้อปลากะพง (0.92)	ข้าวผัดปู (0.91)	ปลากะพงแป๊ะซะ (0.90)
ปูนิ่มทอดกระเทียม	เต้าหู้และเผือกทอดเจ (0.99)	หมูทอดกระเทียมพริกไทย (0.99)	ผัดขนมผักกาดเจ (0.98)	ผัดผักรวมมิตรหมู (0.98)	สปาเก็ตตี้ขี้เมาหมู (0.98)
สปาเก็ตตี้ขี้เมาหมู	ผัดผักรวมมิตรหมู (1.00)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.99)	ผัดผักรวมมิตรกุ้ง (0.99)	ผัดผักรวมมิตรหมูกรอบ (0.99)	หมูทอดกระเทียมพริกไทย (0.98)
ปลากะพงนึ่งบ๊วย	แกงส้มชะอมไข่ (1.00)	สลัดผักสด (1.00)	สุกี้ยากี้สูตรโบราณกุ้ง (0.97)	ข้าวต้มหมูสับ (0.97)	ต้มยำเห็ดเจ (0.96)
ลาบไก่	ยำปลาหมึก (0.99)	เต้าหู้น้ำแดงเจ (0.99)	แกงเลียงกุ้งสด (0.98)	ทอดมันข้าวโพดกุ้งสับ (0.98)	น้ำส้มปั่น (0.97)
ข้าวราดไข่เจียวเนื้อปู	ปลาหมึกทอดกระเทียมพริกไทย (0.99)	กะเพราเนื้อ (0.99)	ข้าวหน้ากุ้งทอดกระเทียม (0.99)	ไข่เจียวหอยนางรม (0.99)	โรตีแกงเขียวหวานเนื้อ (0.98)
Catering	ทอดมันกุ้ง (0.60)	ยำมะม่วง (0.60)	ข้าวผัดไข่ (0.57)	ยำกุนเชียง (0.56)	ผัดผักบุ้งไฟแดง (0.56)
เต้าหู้ผัดถั่วงอกเจ	ผัดวุ้นเส้นดอกไม้จีนเจ (1.00)	แปะก๋วยซอง (1.00)	ผัดมะกะโรนีกุ้ง (1.00)	ผัดมะกะโรนีไก่ (1.00)	ผัดไทยกุ้งแม่น้ำ (1.00)
ยำหอยนางรม	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (1.00)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (1.00)	ปลาดุกฟูขี้เมากะเพรากรอบ (1.00)	Evian (1.00)	fruitlover (0.99)
แกงเขียวหวานยอดมะพร้าวเจ	ต้มแซ่บหมูนุ่ม (0.97)	เห็ดรวมทอดเจ (0.96)	แกงเผ็ดยอดมะพร้าวเจ (0.95)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.93)	ทอดมันข้าวโพดเจ (0.92)
ยำปลาหมึก	ลาบไก่ (0.99)	เต้าหู้น้ำแดงเจ (0.99)	ทอดมันข้าวโพดกุ้งสับ (0.99)	แกงเลียงกุ้งสด (0.99)	น้ำส้มปั่น (0.97)
กต.ผัดซีอิ๊วกุ้ง	กต.ผัดซีอิ๊วหมู (1.00)	ส้มตำเคลกรอบ (0.99)	มัสมั่นไก่ (0.99)	ข้าวราดกะเพราไก่ (0.99)	ข้าวราดกะเพราทะเล (0.99)
กต.ผัดซีอิ๊วเนื้อ	ผัดผักสี่สหายเจ (0.98)	ข้าวราดหน้าหมูน้ำมันหอย (0.97)	กต.ผัดซีอิ๊วทะเล (0.97)	กต.ราดหน้าเนื้อ (0.96)	ผัดเห็ดรวมเจ (0.96)
ผัดมะกะโรนีไก่	ผัดมะกะโรนีหมู (1.00)	ผัดมะกะโรนีกุ้ง (1.00)	เนื้อปลากะพงนึ่งมะนาว (1.00)	เต้าหู้ผัดถั่วงอกเจ (1.00)	ผัดผักกะเฉด (1.00)
ลาบวุ้นเส้นกุ้ง	ลาบวุ้นเส้นหมู (0.99)	ผัดผักรวมมิตร (0.99)	ผัดผักรวมมิตรหมูกรอบ (0.99)	ผัดกะเพราเห็ดเจ (0.98)	ปูนิ่มผัดผงกระหรี่ (0.98)
ข้าวผัดน้ำพริกลงเรือ	ผัดเห็ดรวม (0.97)	ข้าวผัดน้ำพริกเผาหมู (0.97)	ข้าวผัดน้ำพริกเผากุ้ง (0.97)	ข้าวราดหน้าหมูน้ำมันหอย (0.97)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.96)
ผัดผักรวมมิตรหมู	ผัดผักรวมมิตรกุ้ง (1.00)	สปาเก็ตตี้ขี้เมาหมู (1.00)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.99)	ผัดผักรวมมิตรหมูกรอบ (0.99)	ปูนิ่มทอดกระเทียม (0.98)
กต.ผัดขี้เมาหมู	กต.ผัดขี้เมาไก่ (1.00)	กต.ผัดซีอิ๊วกุ้ง (0.99)	ส้มตำเคลกรอบ (0.98)	กต.ผัดซีอิ๊วหมู (0.98)	ข้าวราดกะเพราไก่ (0.98)
ปลาหมึกผัดไข่เค็ม	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.98)	ข้าวผัดน้ำพริกเผาหมู (0.98)	ข้าวผัดน้ำพริกเผากุ้ง (0.98)	ผัดเห็ดรวมเจ (0.97)	ข้าวผัดน้ำพริกลงเรือ (0.95)
ข้าวต้มกุ้ง	ข้าวผัดหมู (0.79)	สลัดปู (0.77)	ข้าวผัดอเมริกัน (0.72)	น้ำมะนาว (0.72)	มะพร้าวอ่อนหวานเย็น (0.72)
มะยงชิดลอยแก้ว	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.61)	มะม่วงมะพร้าวปั่น (0.61)	ข้าวราดกะเพราหมู (0.61)	น้ำกระเจี๊ยบ (0.60)	น้ำพริกลงเรือ (0.60)
สุกี้ยากี้สูตรโบราณไก่	สุกี้ยากี้สูตรโบราณหมู (0.99)	แกงส้มปลากะพง ตัว (0.99)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.98)	ข้าวผัดพริกสดหมู (0.98)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.98)
ยำกุนเชียง	ข้าวผัดไข่ (0.71)	ยำมะม่วง (0.70)	ทอดมันกุ้ง (0.66)	ผัดผักบุ้งไฟแดง (0.65)	มะม่วงกวน (0.62)
ข้าวผัดน้ำพริกเผากุ้ง	ข้าวผัดน้ำพริกเผาหมู (1.00)	ปลาหมึกผัดไข่เค็ม (0.98)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.97)	ผัดเห็ดรวมเจ (0.97)	ข้าวผัดน้ำพริกลงเรือ (0.97)
ไอศครีมวานิลา	น้ำมะนาว (0.66)	ไอศครีมชาไทย (0.64)	น้ำผึ้งมะนาว (0.63)	สลัดปู (0.63)	ข้าวผัดอเมริกัน (0.62)
ปลาหมึกผัดกระเทียม	ข้าวผัดผงกระหรี่ปลาหมึก (0.96)	ข้าวผัดผงกระหรี่กุ้ง (0.96)	กุ้งผัดผงกะหรี่ (0.96)	เนื้อปูผัดผงกะหรี่ (0.95)	น้ำพริกกะปิ (0.95)
แกงจืดผักกาดขาวหมูสับ	แกงจืดไข่น้ำ (0.99)	ยำผักบุ้งกรอบเจ (0.99)	ขาหมูทอดส้มตำ (0.98)	ปูนิ่มทอดกรอบ (0.98)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.98)
เห็ดสี่สหายเจ	กต.ผัดไทยเจ (0.94)	กต.ผัดซีอิ๊วทะเล (0.93)	กต.ราดหน้าปลากะพง (0.90)	ผัดผักสี่สหายเจ (0.90)	กต.ราดหน้าเนื้อ (0.89)
ปลาช่อนทอดส้มตำ	น้ำตะไคร้ร้อน (0.98)	คะน้าหมูกรอบ (0.96)	ยำเอ็นหมู (0.90)	แกงส้มผักรวม (0.89)	ผัดผักกะเฉดไฟแดง (0.88)
ส้มตำกุ้งสด	ปลาเปรี้ยวหวาน (0.98)	ปีกไก่ทอดสมุนไพร (0.97)	แกงเขียวหวานยอดมะพร้าวเจ (0.90)	ยำผักบุ้งกรอบ (0.89)	แกงส้มผักรวม (0.89)
ผัดมะกะโรนีหมู	ผัดมะกะโรนีไก่ (1.00)	เนื้อปลากะพงนึ่งมะนาว (1.00)	ผัดผักกะเฉด (1.00)	ผัดมะกะโรนีกุ้ง (1.00)	เฉาก๊วย ชาไทย (1.00)
เห็ดรวมทอดเจ	ต้มแซ่บหมูนุ่ม (0.98)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.98)	แกงเขียวหวานยอดมะพร้าวเจ (0.96)	หมูกรอบทอดเจ (0.96)	ทอดมันข้าวโพดเจ (0.96)
หมูน้ำตก	หมูสะเต๊ะ (1.00)	แพนงเนื้อ (1.00)	กะเพราไก่ (1.00)	ผัดผักบุ้ง เจ (1.00)	ชาดำเย็น (1.00)
ต้มยำกุ้ง ยอดมะพร้าวอ่อน	น้ำเขียวมะนาวโซดา (0.67)	มะพร้าวอ่อนหวานเย็น (0.66)	น้ำอัญชัญมะนาวโซดา (0.65)	ยำถั่วพลู (0.63)	แพนงกุ้ง (0.62)
เฉาก๊วย นมชมพู	นมชมพู (0.47)	ผัดผักบุ้งไฟแดง (0.34)	ผักกาดขาวน้ำมันหอย (0.32)	น้ำเก็กฮวยรสน้ำผึ้ง (0.31)	ไข่ชะอมทอด 7 ชิ้น (0.30)
กุ้งผัดผงกะหรี่	ข้าวผัดผงกระหรี่กุ้ง (0.98)	เนื้อปูผัดผงกะหรี่ (0.97)	ข้าวผัดผงกระหรี่ปลาหมึก (0.97)	หมูกรอบผัดพริกเกลือ (0.96)	ปลาหมึกผัดกระเทียม (0.96)
แปะก๋วย 3 ซอง	แปะก๋วย 3 กระปุก (0.93)	ไข่ชะอมทอด 7 ชิ้น (0.34)	จุ๋ยก๊วย (0.31)	กุ้งส่วนกะทะร้อน (0.30)	สลัดไก่ (0.29)
ข้าวต้มกระดูกหมู	แกงเขียวหวานหมู (0.97)	แกงเขียวหวานไก่ (0.96)	เต้าหู้น้ำแดง (0.96)	เฉาก๊วย ลูกชิด ขนุน (0.95)	แกงเขียวหวานเนื้อ (0.94)
ปลากะพงแป๊ะซะ	ต้มแซบกระดูกหมูอ่อน (0.99)	ต้มยำเนื้อปลากะพง (0.99)	ยำชะพลูกรอบ (0.99)	ยำผักกะเฉด (0.98)	แปะก๋วยกระปุก (0.97)
ต้มยำเห็ดเจ	น้ำทะเล (1.00)	ปลากะพงนึ่งมะนาว (1.00)	แกงเขียวหวานเจ (1.00)	ข้าวต้มหมูสับ (0.99)	ต้มข่าไก่ (0.99)
มะยงชิดปั่น	ปลาหมึกผัดผงกระหรี่ (0.78)	ข้าวผัดน้ำพริกหนุ่ม (0.72)	ข้าวราดกะเพราเนื้อชัคโรล (0.71)	กต.ผัดแกงเขียวหวานไก่ (0.69)	หมูกรอบผัดพริกเกลือ (0.68)
ข้าวอบสัปปะรด	ขนมจีบปลากราย (0.80)	ไอศครีมชาไทย (0.79)	ข้าวผัดมันกุ้ง (0.77)	แพนงกุ้ง (0.77)	ผัดไทยไก่ (0.73)
